5.215e-02,3.672e-01,9.755e-01,6.661e-01,8.560e-01,1.400e+00,1.467e+00,1.014e+00,1.422e+00,2.798e+00,2.624e+00,2.523e+00,2.877e+00,3.675e+00,2.556e+00,2.939e+00,2.354e+00,2.229e+00,2.252e+00,2.367e+00,3.265e+00,2.053e+00,3.154e+00,2.714e+00,2.939e+00,2.641e+00,2.839e+00,2.218e+00,2.169e+00,3.899e+00,2.958e+00,3.362e+00,1.582e+00,2.316e+00,2.960e+00,2.854e+00,3.916e+00,3.386e+00,2.927e+00,2.002e+00,3.338e+00,4.142e+00,3.147e+00,2.388e+00,2.249e+00,2.846e+00,2.067e+00,3.475e+00,2.828e+00,2.356e+00,3.214e+00,3.392e+00,2.197e+00,2.952e+00,2.833e+00,2.357e+00,2.102e+00,2.303e+00,2.985e+00,3.861e+00,2.863e+00,2.999e+00,2.826e+00,2.977e+00,1.836e+00,1.574e+00,3.367e+00,2.437e+00,3.548e+00,2.479e+00,2.988e+00,3.879e+00,3.263e+00,3.244e+00,3.108e+00,3.557e+00,3.237e+00,2.305e+00,3.170e+00,2.980e+00,2.014e+00,3.374e+00,3.681e+00,1.988e+00,3.192e+00,3.026e+00,2.086e+00,2.673e+00,3.069e+00,3.091e+00,3.322e+00,3.133e+00,2.513e+00,3.108e+00,2.157e+00,1.922e+00,2.592e+00,2.128e+00,3.726e+00
3.362e-01,6.026e-01,1.028e+00,9.106e-01,1.590e+00,1.538e+00,2.401e+00,2.250e+00,2.811e+00,2.805e+00,3.116e+00,3.992e+00,4.320e+00,4.176e+00,2.995e+00,3.891e+00,3.439e+00,4.098e+00,4.052e+00,3.170e+00,4.078e+00,3.844e+00,4.253e+00,3.297e+00,2.730e+00,2.687e+00,3.271e+00,2.947e+00,3.156e+00,4.622e+00,4.608e+00,4.601e+00,3.018e+00,4.487e+00,3.436e+00,3.394e+00,4.697e+00,4.498e+00,4.252e+00,2.246e+00,4.654e+00,3.800e+00,3.503e+00,3.184e+00,3.463e+00,3.622e+00,2.543e+00,4.329e+00,4.051e+00,3.445e+00,3.577e+00,4.509e+00,2.953e+00,3.215e+00,4.033e+00,3.836e+00,2.939e+00,3.093e+00,4.319e+00,4.018e+00,3.118e+00,4.521e+00,3.779e+00,4.376e+00,3.305e+00,3.849e+00,3.429e+00,3.462e+00,4.287e+00,3.607e+00,2.934e+00,4.580e+00,3.724e+00,4.329e+00,3.738e+00,4.701e+00,3.726e+00,3.942e+00,3.343e+00,3.993e+00,3.511e+00,4.338e+00,3.739e+00,3.774e+00,3.488e+00,4.078e+00,3.233e+00,4.710e+00,3.908e+00,3.862e+00,2.534e+00,3.890e+00,3.275e+00,3.501e+00,3.091e+00,3.430e+00,3.918e+00,3.174e+00,4.570e+00
3.806e-01,4.333e-01,8.670e-01,1.054e+00,2.070e+00,2.012e+00,2.495e+00,2.014e+00,1.789e+00,3.540e+00,2.717e+00,3.189e+00,4.819e+00,4.199e+00,3.589e+00,4.381e+00,4.555e+00,3.920e+00,4.514e+00,3.439e+00,4.438e+00,3.380e+00,5.137e+00,4.586e+00,4.207e+00,3.829e+00,4.493e+00,4.233e+00,4.312e+00,5.143e+00,5.542e+00,5.039e+00,2.651e+00,4.064e+00,3.803e+00,3.833e+00,5.025e+00,4.562e+00,4.330e+00,2.150e+00,4.754e+00,4.295e+00,3.515e+00,3.586e+00,3.050e+00,4.297e+00,3.652e+00,4.755e+00,3.954e+00,3.529e+00,4.949e+00,4.120e+00,2.763e+00,3.139e+00,4.677e+00,3.641e+00,4.155e+00,3.746e+00,4.299e+00,5.053e+00,3.516e+00,4.251e+00,4.281e+00,3.842e+00,2.957e+00,2.883e+00,4.166e+00,4.054e+00,4.337e+00,2.839e+00,3.151e+00,4.818e+00,5.288e+00,4.695e+00,4.146e+00,5.088e+00,4.218e+00,4.240e+00,4.405e+00,3.953e+00,3.381e+00,4.413e+00,3.346e+00,3.957e+00,3.895e+00,4.384e+00,3.322e+00,3.843e+00,3.936e+00,3.875e+00,3.999e+00,5.139e+00,3.586e+00,3.889e+00,2.871e+00,3.748e+00,4.190e+00,3.067e+00,4.207e+00
3.232e-01,1.821e-01,5.709e-01,6.782e-01,1.074e+00,1.527e+00,2.397e+00,2.138e+00,2.935e+00,3.657e+00,3.216e+00,3.375e+00,4.250e+00,4.695e+00,4.109e+00,4.315e+00,4.475e+00,4.135e+00,4.591e+00,3.838e+00,5.099e+00,3.521e+00,4.594e+00,4.445e+00,4.028e+00,3.547e+00,4.530e+00,4.851e+00,4.777e+00,4.741e+00,5.410e+00,4.671e+00,3.617e+00,4.119e+00,4.220e+00,4.861e+00,5.374e+00,4.823e+00,4.945e+00,2.581e+00,5.046e+00,4.425e+00,4.478e+00,3.787e+00,3.609e+00,4.659e+00,3.922e+00,5.311e+00,4.830e+00,3.246e+00,4.024e+00,4.808e+00,3.152e+00,4.145e+00,4.975e+00,4.762e+00,3.731e+00,3.673e+00,4.466e+00,5.253e+00,4.346e+00,4.173e+00,4.764e+00,4.685e+00,3.552e+00,3.572e+00,4.105e+00,4.505e+00,4.771e+00,3.775e+00,4.548e+00,5.010e+00,4.894e+00,5.113e+00,4.387e+00,5.764e+00,4.043e+00,4.417e+00,4.502e+00,3.696e+00,3.615e+00,4.883e+00,4.338e+00,4.052e+00,3.919e+00,5.206e+00,3.128e+00,4.530e+00,3.793e+00,3.269e+00,3.655e+00,4.415e+00,4.082e+00,4.058e+00,3.578e+00,4.357e+00,4.105e+00,4.508e+00,5.132e+00
1.911e-01,2.828e-01,6.115e-01,7.343e-01,1.485e+00,1.376e+00,1.374e+00,1.218e+00,1.092e+00,1.930e+00,1.835e+00,1.544e+00,3.092e+00,2.237e+00,2.815e+00,2.311e+00,2.707e+00,3.052e+00,3.099e+00,2.174e+00,2.800e+00,2.347e+00,3.484e+00,3.585e+00,3.034e+00,2.722e+00,3.357e+00,3.330e+00,2.634e+00,2.731e+00,3.329e+00,3.489e+00,1.920e+00,3.219e+00,2.734e+00,2.365e+00,3.512e+00,3.164e+00,3.040e+00,2.281e+00,3.571e+00,2.958e+00,3.072e+00,2.703e+00,2.412e+00,2.961e+00,2.791e+00,3.196e+00,3.269e+00,2.095e+00,2.854e+00,3.339e+00,2.172e+00,2.450e+00,3.236e+00,3.143e+00,2.436e+00,2.541e+00,3.028e+00,3.575e+00,2.196e+00,2.527e+00,3.008e+00,2.768e+00,2.622e+00,1.726e+00,2.674e+00,3.031e+00,3.229e+00,2.517e+00,1.709e+00,3.406e+00,3.555e+00,2.913e+00,3.289e+00,3.438e+00,2.882e+00,2.932e+00,2.837e+00,2.952e+00,2.705e+00,3.078e+00,2.663e+00,2.712e+00,2.714e+00,3.369e+00,2.650e+00,3.308e+00,3.035e+00,2.788e+00,2.287e+00,3.236e+00,2.895e+00,2.790e+00,1.918e+00,2.100e+00,2.856e+00,2.189e+00,3.009e+00
9.989e-02,9.093e-02,4.466e-01,6.270e-01,1.274e+00,1.614e+00,1.933e+00,1.728e+00,2.089e+00,3.299e+00,2.399e+00,2.400e+00,3.378e+00,3.515e+00,4.072e+00,3.844e+00,5.259e+00,4.806e+00,5.348e+00,3.252e+00,4.224e+00,3.503e+00,5.195e+00,4.914e+00,4.205e+00,4.124e+00,4.676e+00,4.615e+00,4.456e+00,4.517e+00,4.997e+00,4.520e+00,3.979e+00,4.686e+00,3.922e+00,4.313e+00,4.440e+00,5.014e+00,5.277e+00,3.227e+00,4.709e+00,4.897e+00,4.430e+00,4.806e+00,4.419e+00,5.700e+00,4.282e+00,5.941e+00,4.490e+00,4.279e+00,4.561e+00,5.448e+00,3.694e+00,4.197e+00,4.509e+00,5.305e+00,4.303e+00,4.377e+00,4.061e+00,5.320e+00,3.408e+00,3.368e+00,5.416e+00,4.509e+00,4.273e+00,3.022e+00,4.238e+00,4.468e+00,4.951e+00,3.582e+00,3.562e+00,4.821e+00,5.090e+00,4.222e+00,4.770e+00,5.558e+00,4.167e+00,4.775e+00,4.412e+00,4.313e+00,3.954e+00,5.191e+00,3.926e+00,4.255e+00,3.502e+00,4.776e+00,4.475e+00,4.847e+00,4.026e+00,3.415e+00,3.153e+00,4.945e+00,4.545e+00,4.364e+00,3.456e+00,3.768e+00,4.099e+00,4.442e+00,4.330e+00
3.426e-01,5.615e-01,7.988e-01,9.146e-01,1.972e+00,1.542e+00,2.145e+00,1.955e+00,2.102e+00,2.221e+00,2.390e+00,2.857e+00,4.146e+00,2.710e+00,3.089e+00,3.439e+00,5.100e+00,5.808e+00,5.953e+00,4.318e+00,4.036e+00,4.189e+00,5.304e+00,5.097e+00,2.907e+00,4.180e+00,4.308e+00,4.634e+00,4.301e+00,4.774e+00,5.706e+00,5.416e+00,4.222e+00,6.132e+00,3.728e+00,3.559e+00,4.793e+00,4.985e+00,4.977e+00,3.297e+00,5.055e+00,4.148e+00,4.544e+00,4.655e+00,4.375e+00,5.178e+00,4.787e+00,5.316e+00,5.924e+00,4.374e+00,4.629e+00,5.457e+00,3.276e+00,4.532e+00,5.424e+00,4.375e+00,3.782e+00,4.383e+00,5.117e+00,5.416e+00,3.565e+00,4.191e+00,4.680e+00,4.477e+00,4.239e+00,3.868e+00,3.395e+00,3.820e+00,5.087e+00,4.386e+00,2.809e+00,5.070e+00,4.534e+00,4.475e+00,5.427e+00,5.374e+00,5.072e+00,5.310e+00,4.052e+00,4.477e+00,4.337e+00,4.749e+00,4.085e+00,5.321e+00,4.161e+00,5.550e+00,4.487e+00,4.969e+00,4.236e+00,4.196e+00,2.371e+00,5.294e+00,4.486e+00,4.231e+00,3.337e+00,4.310e+00,5.093e+00,4.440e+00,3.927e+00
6.407e-01,1.753e-01,5.355e-01,8.952e-01,1.468e+00,1.711e+00,2.485e+00,2.047e+00,2.637e+00,3.406e+00,3.244e+00,3.056e+00,4.441e+00,4.399e+00,3.654e+00,4.639e+00,5.779e+00,6.433e+00,6.330e+00,5.985e+00,5.947e+00,5.219e+00,6.370e+00,6.725e+00,5.621e+00,5.301e+00,6.053e+00,6.236e+00,6.266e+00,6.627e+00,6.241e+00,6.395e+00,5.114e+00,6.397e+00,5.958e+00,5.563e+00,6.502e+00,6.001e+00,5.710e+00,4.427e+00,6.659e+00,5.797e+00,6.493e+00,5.872e+00,5.328e+00,6.938e+00,6.744e+00,6.411e+00,6.977e+00,4.290e+00,5.860e+00,6.215e+00,3.935e+00,5.361e+00,7.029e+00,6.291e+00,4.780e+00,5.653e+00,6.311e+00,6.321e+00,5.766e+00,5.728e+00,7.023e+00,5.499e+00,4.561e+00,4.808e+00,6.138e+00,5.466e+00,6.584e+00,4.695e+00,5.226e+00,6.733e+00,6.614e+00,5.876e+00,7.084e+00,6.708e+00,6.273e+00,6.293e+00,6.401e+00,5.156e+00,5.286e+00,5.539e+00,6.203e+00,5.715e+00,5.501e+00,7.851e+00,4.067e+00,5.965e+00,5.705e+00,4.208e+00,4.816e+00,6.613e+00,5.581e+00,5.947e+00,4.413e+00,5.480e+00,6.128e+00,5.908e+00,5.177e+00
3.509e-01,3.751e-01,8.288e-01,1.003e+00,1.921e+00,1.791e+00,2.163e+00,2.273e+00,2.230e+00,2.586e+00,2.534e+00,2.879e+00,4.520e+00,3.936e+00,4.255e+00,4.260e+00,4.686e+00,5.719e+00,6.132e+00,4.830e+00,6.334e+00,4.780e+00,6.982e+00,6.163e+00,5.965e+00,5.271e+00,6.143e+00,5.147e+00,5.865e+00,6.239e+00,6.312e+00,6.150e+00,5.107e+00,5.930e+00,5.755e+00,5.374e+00,6.782e+00,6.503e+00,5.809e+00,3.804e+00,6.845e+00,5.229e+00,5.175e+00,4.690e+00,4.727e+00,6.006e+00,5.245e+00,6.667e+00,5.786e+00,4.074e+00,5.872e+00,5.502e+00,4.173e+00,4.148e+00,6.570e+00,6.195e+00,4.878e+00,5.777e+00,5.677e+00,5.942e+00,5.418e+00,5.052e+00,6.621e+00,5.440e+00,4.735e+00,5.090e+00,5.374e+00,5.852e+00,6.198e+00,4.887e+00,4.579e+00,6.401e+00,6.438e+00,4.869e+00,6.045e+00,6.992e+00,5.764e+00,6.814e+00,5.746e+00,5.205e+00,4.409e+00,6.136e+00,5.377e+00,5.875e+00,4.670e+00,6.982e+00,4.293e+00,6.176e+00,5.662e+00,5.174e+00,4.428e+00,6.076e+00,5.260e+00,5.333e+00,4.514e+00,4.939e+00,6.217e+00,5.101e+00,5.682e+00
1.466e-01,2.677e-01,4.238e-01,3.768e-01,6.822e-01,7.694e-01,1.200e+00,8.978e-01,1.616e+00,1.887e+00,1.959e+00,2.868e+00,3.427e+00,3.426e+00,3.273e+00,3.919e+00,3.949e+00,4.480e+00,4.959e+00,5.112e+00,5.308e+00,3.448e+00,5.189e+00,4.740e+00,3.778e+00,4.330e+00,5.006e+00,4.136e+00,4.491e+00,5.876e+00,5.795e+00,5.314e+00,3.753e+00,4.836e+00,4.456e+00,5.021e+00,6.425e+00,5.887e+00,4.453e+00,3.234e+00,5.410e+00,4.356e+00,4.505e+00,4.090e+00,4.451e+00,5.285e+00,4.528e+00,5.526e+00,5.177e+00,4.355e+00,4.924e+00,5.450e+00,2.942e+00,4.771e+00,6.026e+00,4.240e+00,3.854e+00,4.378e+00,4.796e+00,5.490e+00,4.833e+00,4.994e+00,4.854e+00,4.546e+00,3.429e+00,4.711e+00,4.178e+00,4.423e+00,5.677e+00,3.524e+00,4.615e+00,6.276e+00,5.170e+00,5.420e+00,4.238e+00,6.314e+00,5.475e+00,4.558e+00,5.262e+00,4.327e+00,3.931e+00,4.677e+00,5.089e+00,5.543e+00,3.517e+00,5.507e+00,4.357e+00,5.086e+00,4.006e+00,5.420e+00,4.165e+00,4.541e+00,4.102e+00,3.832e+00,4.340e+00,4.170e+00,5.628e+00,4.229e+00,4.753e+00
