3.017e-01,4.280e-01,5.064e-01,1.947e+00,1.112e+00,1.948e+00,1.145e+00,1.882e+00,3.563e+00,1.435e+00,4.070e+00,3.193e+00,2.975e+00,2.675e+00,3.880e+00,3.883e+00,3.293e+00,3.199e+00,3.321e+00,1.943e+00,2.572e+00,3.118e+00,2.921e+00,2.709e+00,2.218e+00,3.061e+00,2.731e+00,1.960e+00,2.354e+00,3.851e+00,2.910e+00,3.319e+00,3.301e+00,3.102e+00,3.105e+00,1.898e+00,2.242e+00,2.343e+00,3.125e+00,3.148e+00,2.793e+00,2.803e+00,3.324e+00,2.516e+00,2.378e+00,2.981e+00,2.798e+00,2.475e+00,2.737e+00,3.554e+00,2.889e+00,2.027e+00,3.920e+00,4.123e+00,3.122e+00,2.524e+00,3.397e+00,2.533e+00,2.366e+00,2.953e+00,3.317e+00,2.947e+00,2.166e+00,2.820e+00,3.086e+00,2.534e+00,2.592e+00,3.386e+00,3.085e+00,2.959e+00,2.972e+00,3.540e+00,1.888e+00,2.597e+00,3.318e+00,4.199e+00,3.095e+00,2.597e+00,3.227e+00,3.168e+00,3.189e+00,2.493e+00,2.665e+00,2.865e+00,3.138e+00,2.553e+00,3.617e+00,2.849e+00,2.775e+00,2.503e+00,2.276e+00,2.985e+00,3.145e+00,3.283e+00,1.664e+00
4.650e-01,2.210e-01,5.883e-01,1.754e+00,1.053e+00,2.162e+00,1.482e+00,1.778e+00,3.615e+00,2.452e+00,4.063e+00,3.671e+00,4.378e+00,4.905e+00,4.316e+00,5.161e+00,4.093e+00,4.512e+00,3.592e+00,3.253e+00,3.902e+00,4.336e+00,3.064e+00,3.321e+00,3.116e+00,3.593e+00,3.373e+00,2.755e+00,2.021e+00,5.135e+00,4.235e+00,4.753e+00,4.022e+00,2.977e+00,3.089e+00,3.759e+00,4.246e+00,3.613e+00,4.206e+00,3.380e+00,3.350e+00,2.745e+00,4.545e+00,4.595e+00,3.598e+00,4.903e+00,3.845e+00,2.994e+00,4.293e+00,5.051e+00,4.125e+00,3.375e+00,4.814e+00,4.578e+00,3.161e+00,3.616e+00,5.533e+00,2.647e+00,3.288e+00,3.567e+00,3.929e+00,4.512e+00,2.572e+00,4.325e+00,3.444e+00,4.331e+00,4.090e+00,4.755e+00,3.728e+00,4.915e+00,5.210e+00,3.357e+00,3.258e+00,3.592e+00,4.120e+00,5.611e+00,3.609e+00,4.025e+00,4.411e+00,3.753e+00,3.826e+00,3.294e+00,3.903e+00,5.143e+00,4.237e+00,3.271e+00,4.625e+00,4.583e+00,3.135e+00,4.088e+00,3.003e+00,3.639e+00,3.479e+00,4.106e+00,2.459e+00
3.024e-01,6.118e-01,5.673e-01,2.030e+00,1.106e+00,1.444e+00,8.921e-01,1.675e+00,3.165e+00,1.358e+00,3.550e+00,2.659e+00,2.934e+00,3.888e+00,3.454e+00,4.046e+00,4.260e+00,3.843e+00,3.235e+00,1.802e+00,3.001e+00,3.278e+00,3.725e+00,3.000e+00,3.021e+00,3.272e+00,3.109e+00,2.319e+00,2.379e+00,3.232e+00,2.893e+00,3.159e+00,3.251e+00,2.948e+00,3.441e+00,2.491e+00,2.611e+00,2.934e+00,4.119e+00,3.692e+00,3.663e+00,2.945e+00,3.599e+00,3.487e+00,2.851e+00,3.160e+00,3.833e+00,3.004e+00,3.948e+00,4.599e+00,3.180e+00,2.836e+00,3.333e+00,4.129e+00,4.092e+00,2.861e+00,3.804e+00,2.497e+00,3.139e+00,3.415e+00,3.658e+00,3.324e+00,3.035e+00,3.080e+00,3.640e+00,3.165e+00,2.492e+00,3.335e+00,3.342e+00,2.876e+00,2.732e+00,3.984e+00,2.169e+00,2.965e+00,3.523e+00,4.302e+00,3.208e+00,3.145e+00,3.113e+00,4.085e+00,3.852e+00,2.780e+00,2.554e+00,3.847e+00,2.987e+00,2.167e+00,4.005e+00,2.942e+00,3.067e+00,2.120e+00,3.190e+00,3.093e+00,4.111e+00,3.206e+00,2.350e+00
3.823e-01,2.733e-01,5.831e-01,2.542e+00,1.182e+00,1.995e+00,1.566e+00,1.890e+00,4.017e+00,2.166e+00,4.014e+00,3.051e+00,3.281e+00,4.255e+00,3.768e+00,4.511e+00,4.368e+00,4.458e+00,3.794e+00,2.425e+00,3.523e+00,4.163e+00,3.260e+00,2.661e+00,3.120e+00,4.193e+00,3.282e+00,2.421e+00,2.980e+00,4.158e+00,3.298e+00,3.906e+00,3.783e+00,4.249e+00,3.430e+00,2.775e+00,3.784e+00,3.745e+00,4.192e+00,4.357e+00,4.094e+00,3.120e+00,4.388e+00,3.651e+00,2.711e+00,4.038e+00,3.773e+00,3.434e+00,4.004e+00,5.236e+00,3.388e+00,3.010e+00,4.732e+00,4.336e+00,3.359e+00,3.908e+00,4.610e+00,2.128e+00,3.251e+00,4.218e+00,4.079e+00,3.610e+00,3.110e+00,2.755e+00,4.068e+00,4.353e+00,3.354e+00,4.064e+00,3.597e+00,3.576e+00,2.947e+00,4.067e+00,2.533e+00,3.811e+00,3.984e+00,5.220e+00,3.269e+00,3.869e+00,4.278e+00,3.951e+00,4.304e+00,3.173e+00,3.057e+00,3.989e+00,3.585e+00,3.442e+00,4.517e+00,3.517e+00,3.116e+00,3.271e+00,2.431e+00,3.798e+00,3.752e+00,3.506e+00,2.074e+00
4.385e-02,5.314e-01,1.548e-01,1.063e+00,6.117e-01,1.781e+00,1.436e+00,1.477e+00,2.228e+00,1.769e+00,3.403e+00,2.698e+00,2.512e+00,4.076e+00,4.069e+00,4.217e+00,4.442e+00,4.437e+00,3.868e+00,3.202e+00,4.003e+00,2.927e+00,4.203e+00,3.539e+00,4.091e+00,4.021e+00,2.832e+00,2.637e+00,2.468e+00,4.128e+00,3.769e+00,3.712e+00,4.355e+00,4.141e+00,4.852e+00,3.059e+00,3.383e+00,3.474e+00,4.315e+00,4.838e+00,4.967e+00,4.404e+00,4.580e+00,3.794e+00,3.652e+00,4.271e+00,4.551e+00,3.136e+00,4.393e+00,5.144e+00,2.857e+00,2.972e+00,3.478e+00,4.058e+00,3.809e+00,3.430e+00,4.288e+00,2.746e+00,2.842e+00,4.544e+00,3.896e+00,3.439e+00,3.570e+00,4.486e+00,4.590e+00,4.041e+00,2.849e+00,4.491e+00,3.529e+00,3.295e+00,2.786e+00,3.937e+00,2.139e+00,2.838e+00,4.488e+00,4.829e+00,3.318e+00,3.131e+00,3.540e+00,4.331e+00,4.360e+00,3.877e+00,3.910e+00,3.807e+00,3.652e+00,3.671e+00,5.073e+00,3.662e+00,2.994e+00,3.342e+00,2.823e+00,3.810e+00,4.805e+00,3.931e+00,3.060e+00
5.799e-02,4.038e-01,1.869e-01,1.207e+00,6.330e-01,1.547e+00,1.648e+00,2.217e+00,3.472e+00,2.902e+00,4.416e+00,4.208e+00,4.117e+00,5.099e+00,4.862e+00,6.286e+00,5.811e+00,5.389e+00,4.725e+00,4.627e+00,5.083e+00,4.949e+00,4.826e+00,4.658e+00,4.659e+00,5.049e+00,4.370e+00,3.525e+00,3.513e+00,5.624e+00,4.996e+00,5.590e+00,5.501e+00,5.341e+00,5.119e+00,4.971e+00,4.906e+00,4.907e+00,5.738e+00,6.268e+00,6.041e+00,4.655e+00,5.882e+00,4.877e+00,5.332e+00,6.278e+00,5.242e+00,3.913e+00,6.006e+00,7.061e+00,5.989e+00,4.598e+00,5.517e+00,5.637e+00,5.300e+00,4.338e+00,6.266e+00,3.462e+00,4.360e+00,6.104e+00,4.752e+00,4.948e+00,4.731e+00,5.116e+00,6.010e+00,5.461e+00,4.957e+00,6.175e+00,5.019e+00,5.638e+00,5.363e+00,5.617e+00,3.829e+00,4.084e+00,6.370e+00,6.482e+00,4.418e+00,5.672e+00,5.526e+00,5.291e+00,5.421e+00,5.441e+00,5.284e+00,5.812e+00,5.587e+00,4.433e+00,6.419e+00,5.505e+00,4.173e+00,5.078e+00,4.382e+00,5.077e+00,6.204e+00,5.426e+00,3.888e+00
3.422e-01,4.853e-01,5.203e-01,1.502e+00,9.546e-01,1.467e+00,8.705e-01,1.057e+00,2.671e+00,1.429e+00,2.943e+00,2.585e+00,2.909e+00,4.301e+00,3.816e+00,4.672e+00,5.395e+00,4.572e+00,4.999e+00,3.955e+00,4.048e+00,4.991e+00,4.082e+00,4.616e+00,4.040e+00,5.009e+00,3.753e+00,3.488e+00,3.619e+00,5.387e+00,3.992e+00,5.307e+00,5.210e+00,4.801e+00,5.226e+00,5.404e+00,4.306e+00,4.848e+00,5.924e+00,6.203e+00,5.347e+00,4.212e+00,5.217e+00,4.779e+00,4.581e+00,5.512e+00,4.042e+00,4.113e+00,5.960e+00,6.359e+00,4.330e+00,4.053e+00,5.199e+00,4.925e+00,4.447e+00,5.024e+00,5.467e+00,2.965e+00,4.640e+00,4.903e+00,4.416e+00,4.746e+00,4.597e+00,4.742e+00,5.426e+00,4.963e+00,4.504e+00,4.821e+00,3.339e+00,5.160e+00,5.309e+00,4.999e+00,3.667e+00,4.235e+00,5.091e+00,5.071e+00,3.883e+00,4.650e+00,4.608e+00,4.811e+00,4.375e+00,5.128e+00,5.828e+00,5.205e+00,5.158e+00,4.410e+00,5.791e+00,5.196e+00,3.167e+00,4.832e+00,3.902e+00,5.146e+00,5.175e+00,4.709e+00,3.668e+00
4.574e-01,6.369e-01,6.761e-01,1.720e+00,1.092e+00,1.533e+00,1.108e+00,1.351e+00,2.787e+00,2.032e+00,3.451e+00,2.846e+00,3.439e+00,4.632e+00,3.881e+00,4.345e+00,4.858e+00,4.866e+00,4.651e+00,3.906e+00,4.545e+00,4.764e+00,4.468e+00,4.298e+00,3.998e+00,5.464e+00,4.057e+00,3.298e+00,3.425e+00,5.417e+00,4.152e+00,5.308e+00,4.830e+00,5.139e+00,5.156e+00,5.118e+00,4.449e+00,4.551e+00,5.531e+00,6.435e+00,5.659e+00,5.045e+00,5.905e+00,5.044e+00,4.435e+00,5.943e+00,4.724e+00,4.454e+00,5.795e+00,6.037e+00,4.454e+00,3.861e+00,5.127e+00,4.622e+00,5.168e+00,4.499e+00,5.708e+00,3.533e+00,3.850e+00,4.498e+00,4.916e+00,4.643e+00,4.098e+00,4.590e+00,4.992e+00,5.423e+00,3.840e+00,4.768e+00,4.324e+00,4.931e+00,3.916e+00,4.682e+00,3.153e+00,4.601e+00,4.771e+00,5.762e+00,4.021e+00,4.360e+00,5.262e+00,4.401e+00,4.907e+00,4.947e+00,4.545e+00,4.881e+00,4.273e+00,4.333e+00,5.035e+00,4.804e+00,4.067e+00,4.819e+00,4.097e+00,5.803e+00,5.282e+00,4.897e+00,3.137e+00
1.012e-02,5.319e-01,1.612e-01,1.062e+00,6.648e-01,1.555e+00,1.234e+00,1.971e+00,3.363e+00,1.764e+00,3.293e+00,3.469e+00,2.936e+00,4.646e+00,3.746e+00,5.145e+00,5.124e+00,5.006e+00,4.150e+00,3.892e+00,5.385e+00,5.973e+00,4.290e+00,4.037e+00,5.387e+00,5.226e+00,5.442e+00,3.620e+00,3.743e+00,5.537e+00,4.361e+00,5.651e+00,5.969e+00,5.444e+00,5.514e+00,4.743e+00,4.229e+00,5.717e+00,5.488e+00,6.070e+00,5.753e+00,4.716e+00,6.106e+00,4.650e+00,5.316e+00,5.472e+00,5.324e+00,4.853e+00,6.422e+00,6.896e+00,5.488e+00,5.068e+00,4.216e+00,4.595e+00,4.653e+00,5.135e+00,5.585e+00,3.151e+00,4.854e+00,6.069e+00,4.607e+00,4.605e+00,4.921e+00,4.478e+00,5.552e+00,5.804e+00,4.709e+00,5.363e+00,4.149e+00,4.221e+00,5.028e+00,5.329e+00,4.428e+00,4.199e+00,5.548e+00,5.862e+00,4.131e+00,5.157e+00,5.050e+00,5.542e+00,4.757e+00,5.315e+00,5.265e+00,5.552e+00,5.205e+00,4.155e+00,5.689e+00,5.266e+00,3.636e+00,4.564e+00,4.773e+00,4.699e+00,6.325e+00,5.517e+00,4.217e+00
2.007e-02,7.401e-01,2.306e-01,1.152e+00,7.557e-01,1.412e+00,1.207e+00,1.826e+00,2.597e+00,1.476e+00,3.286e+00,2.948e+00,2.335e+00,3.449e+00,4.019e+00,3.982e+00,4.096e+00,4.219e+00,3.595e+00,4.695e+00,5.538e+00,5.133e+00,4.194e+00,4.239e+00,4.890e+00,5.299e+00,6.050e+00,3.862e+00,4.109e+00,5.918e+00,4.054e+00,4.892e+00,5.063e+00,5.878e+00,6.175e+00,4.560e+00,3.946e+00,5.268e+00,5.820e+00,6.568e+00,6.112e+00,5.369e+00,5.751e+00,4.421e+00,5.676e+00,6.196e+00,5.932e+00,5.166e+00,5.903e+00,6.462e+00,5.705e+00,4.902e+00,4.341e+00,4.262e+00,5.549e+00,4.338e+00,5.216e+00,4.213e+00,4.229e+00,5.074e+00,4.638e+00,4.754e+00,4.919e+00,4.840e+00,5.841e+00,5.578e+00,4.303e+00,5.821e+00,5.088e+00,4.313e+00,4.729e+00,5.397e+00,3.798e+00,4.218e+00,5.663e+00,5.601e+00,4.747e+00,5.413e+00,5.183e+00,5.088e+00,5.065e+00,5.506e+00,4.824e+00,4.724e+00,5.123e+00,3.770e+00,5.516e+00,4.800e+00,3.970e+00,4.871e+00,4.333e+00,4.468e+00,6.297e+00,6.072e+00,4.197e+00
3.127e-01,2.708e-01,4.355e-01,9.632e-01,6.755e-01,1.154e+00,9.454e-01,2.065e+00,3.013e+00,1.785e+00,2.855e+00,2.915e+00,3.524e+00,4.015e+00,3.676e+00,4.650e+00,5.167e+00,4.978e+00,3.892e+00,4.279e+00,6.271e+00,5.614e+00,4.870e+00,5.148e+00,5.648e+00,5.952e+00,5.422e+00,4.124e+00,4.457e+00,6.450e+00,5.302e+00,6.498e+00,6.333e+00,5.938e+00,6.646e+00,6.233e+00,4.425e+00,5.806e+00,5.862e+00,8.162e+00,7.278e+00,6.377e+00,7.071e+00,5.088e+00,6.401e+00,6.824e+00,5.593e+00,5.260e+00,7.272e+00,8.110e+00,6.302e+00,5.334e+00,4.615e+00,5.012e+00,6.659e+00,4.100e+00,7.001e+00,4.199e+00,4.574e+00,6.309e+00,4.952e+00,4.576e+00,5.759e+00,4.677e+00,6.681e+00,5.860e+00,4.861e+00,5.438e+00,5.308e+00,5.342e+00,5.220e+00,5.107e+00,4.636e+00,4.428e+00,6.284e+00,6.443e+00,4.615e+00,5.529e+00,5.905e+00,5.648e+00,5.472e+00,7.122e+00,5.473e+00,5.600e+00,5.642e+00,4.292e+00,5.419e+00,6.425e+00,4.826e+00,5.052e+00,4.867e+00,6.648e+00,6.352e+00,4.766e+00,5.339e+00
