8.179e-03,9.736e-02,1.039e+00,3.451e-01,1.695e+00,1.347e+00,2.298e+00,1.476e+00,3.292e+00,2.722e+00,3.934e+00,3.669e+00,2.554e+00,3.040e+00,2.978e+00,3.106e+00,4.353e+00,2.837e+00,2.235e+00,3.540e+00,3.646e+00,3.582e+00,2.843e+00,3.764e+00,3.122e+00,2.529e+00,2.126e+00,3.619e+00,3.669e+00,3.875e+00,3.729e+00,3.062e+00,2.684e+00,2.864e+00,4.263e+00,2.322e+00,3.202e+00,2.458e+00,4.558e+00,3.763e+00,2.189e+00,3.095e+00,3.253e+00,3.217e+00,3.211e+00,4.123e+00,3.697e+00,3.459e+00,2.827e+00,3.727e+00,3.314e+00,3.021e+00,3.897e+00,2.884e+00,3.151e+00,3.570e+00,3.189e+00,3.198e+00,4.502e+00,2.796e+00,3.285e+00,3.302e+00,2.888e+00,2.749e+00,3.566e+00,2.450e+00,3.916e+00,3.320e+00,2.615e+00,3.687e+00,4.738e+00,2.695e+00,2.922e+00,2.965e+00,3.385e+00,4.189e+00,2.871e+00,2.925e+00,2.016e+00,2.565e+00,3.441e+00,2.988e+00,4.033e+00,3.276e+00,1.775e+00,3.921e+00,3.472e+00
1.245e-02,1.561e-01,4.859e-01,8.467e-01,1.503e+00,1.229e+00,1.298e+00,6.360e-01,1.688e+00,2.273e+00,3.069e+00,3.803e+00,2.966e+00,3.076e+00,2.545e+00,2.978e+00,4.061e+00,3.194e+00,3.274e+00,3.543e+00,3.418e+00,3.155e+00,3.234e+00,3.075e+00,3.119e+00,2.450e+00,2.407e+00,2.705e+00,3.582e+00,3.580e+00,4.196e+00,2.163e+00,2.434e+00,3.180e+00,2.744e+00,2.031e+00,3.241e+00,2.980e+00,4.373e+00,3.410e+00,2.568e+00,2.607e+00,2.266e+00,2.731e+00,3.171e+00,3.620e+00,3.347e+00,2.699e+00,1.793e+00,3.242e+00,3.196e+00,3.377e+00,3.597e+00,2.838e+00,3.622e+00,3.800e+00,3.247e+00,3.160e+00,3.324e+00,3.704e+00,3.788e+00,3.251e+00,2.784e+00,3.382e+00,4.406e+00,2.094e+00,3.913e+00,3.038e+00,3.666e+00,3.524e+00,4.632e+00,3.369e+00,3.123e+00,3.467e+00,2.976e+00,3.900e+00,2.752e+00,2.787e+00,2.103e+00,2.213e+00,3.234e+00,2.607e+00,3.351e+00,3.151e+00,2.558e+00,4.091e+00,3.213e+00
1.925e-03,1.795e-01,6.591e-01,8.419e-01,1.460e+00,1.042e+00,1.908e+00,1.100e+00,2.179e+00,2.719e+00,2.646e+00,3.039e+00,3.183e+00,2.346e+00,3.466e+00,3.545e+00,4.149e+00,2.789e+00,2.335e+00,2.606e+00,2.947e+00,2.863e+00,3.274e+00,3.153e+00,3.290e+00,2.324e+00,2.630e+00,2.772e+00,4.199e+00,3.787e+00,3.685e+00,2.881e+00,2.227e+00,3.374e+00,3.342e+00,3.016e+00,3.380e+00,2.723e+00,4.421e+00,3.876e+00,2.528e+00,3.496e+00,2.119e+00,3.508e+00,3.374e+00,4.384e+00,4.220e+00,2.907e+00,2.663e+00,2.484e+00,3.464e+00,3.262e+00,3.485e+00,2.427e+00,4.152e+00,3.561e+00,3.457e+00,3.483e+00,4.323e+00,3.790e+00,3.519e+00,3.685e+00,2.657e+00,3.680e+00,3.812e+00,2.898e+00,4.393e+00,2.412e+00,3.137e+00,3.236e+00,4.550e+00,3.011e+00,3.348e+00,3.394e+00,2.541e+00,3.154e+00,2.096e+00,3.010e+00,2.832e+00,1.884e+00,3.695e+00,3.152e+00,3.037e+00,4.556e+00,2.510e+00,3.752e+00,3.186e+00
7.379e-03,1.902e-01,6.809e-01,5.086e-01,1.341e+00,1.482e+00,2.518e+00,9.942e-01,2.726e+00,2.482e+00,3.051e+00,2.835e+00,3.244e+00,3.490e+00,4.193e+00,4.680e+00,4.716e+00,4.170e+00,3.286e+00,3.961e+00,4.374e+00,3.007e+00,4.755e+00,3.548e+00,4.427e+00,2.490e+00,3.976e+00,3.973e+00,4.588e+00,4.979e+00,4.400e+00,3.655e+00,3.874e+00,3.709e+00,5.273e+00,4.168e+00,3.938e+00,3.032e+00,5.407e+00,4.177e+00,3.684e+00,3.939e+00,2.871e+00,3.672e+00,4.230e+00,4.436e+00,4.441e+00,3.802e+00,3.453e+00,3.441e+00,4.306e+00,4.448e+00,4.369e+00,4.537e+00,4.599e+00,3.474e+00,4.440e+00,3.698e+00,4.746e+00,4.076e+00,4.585e+00,3.825e+00,3.458e+00,4.291e+00,4.433e+00,3.563e+00,4.178e+00,4.124e+00,3.426e+00,3.401e+00,5.118e+00,4.022e+00,3.411e+00,4.119e+00,3.200e+00,4.148e+00,2.882e+00,3.959e+00,3.334e+00,2.750e+00,3.820e+00,3.854e+00,4.195e+00,4.907e+00,2.992e+00,4.242e+00,4.532e+00
1.487e-02,1.855e-01,5.977e-01,3.262e-01,1.323e+00,1.131e+00,1.904e+00,7.511e-01,2.147e+00,2.151e+00,3.280e+00,2.956e+00,2.003e+00,3.090e+00,2.815e+00,3.249e+00,3.593e+00,4.110e+00,3.340e+00,3.899e+00,4.286e+00,3.100e+00,4.035e+00,4.331e+00,4.293e+00,2.964e+00,2.915e+00,3.753e+00,4.099e+00,3.875e+00,4.984e+00,3.590e+00,3.481e+00,3.752e+00,4.466e+00,3.379e+00,3.241e+00,3.921e+00,5.241e+00,3.883e+00,3.924e+00,3.630e+00,3.281e+00,3.956e+00,4.314e+00,3.457e+00,3.789e+00,3.832e+00,3.286e+00,3.516e+00,4.502e+00,4.354e+00,4.102e+00,3.741e+00,3.772e+00,3.026e+00,3.781e+00,3.498e+00,3.648e+00,3.161e+00,3.473e+00,2.923e+00,3.988e+00,3.079e+00,4.267e+00,2.068e+00,4.422e+00,3.978e+00,3.938e+00,3.523e+00,4.173e+00,4.089e+00,2.663e+00,3.657e+00,3.038e+00,4.081e+00,2.844e+00,3.913e+00,2.969e+00,3.817e+00,3.313e+00,3.462e+00,4.170e+00,3.931e+00,3.158e+00,4.281e+00,3.299e+00
3.588e-03,1.334e-01,7.464e-01,6.369e-01,1.789e+00,1.180e+00,2.162e+00,1.529e+00,2.883e+00,2.863e+00,3.362e+00,3.384e+00,2.554e+00,3.057e+00,2.983e+00,3.960e+00,5.096e+00,4.513e+00,3.350e+00,4.642e+00,4.621e+00,4.034e+00,3.777e+00,5.254e+00,5.451e+00,3.894e+00,3.775e+00,4.436e+00,5.001e+00,4.407e+00,4.827e+00,5.041e+00,4.380e+00,4.754e+00,4.978e+00,3.974e+00,4.964e+00,4.311e+00,5.662e+00,3.946e+00,3.440e+00,4.586e+00,4.188e+00,4.562e+00,4.915e+00,4.759e+00,5.386e+00,4.209e+00,4.450e+00,3.373e+00,5.476e+00,4.366e+00,4.809e+00,3.994e+00,4.583e+00,4.840e+00,3.778e+00,4.881e+00,4.916e+00,4.020e+00,4.617e+00,4.209e+00,3.932e+00,3.788e+00,5.492e+00,3.476e+00,5.392e+00,4.120e+00,4.449e+00,4.023e+00,5.475e+00,4.683e+00,4.052e+00,3.776e+00,3.968e+00,4.818e+00,3.772e+00,3.532e+00,3.829e+00,3.896e+00,3.545e+00,4.583e+00,4.407e+00,5.205e+00,3.213e+00,5.325e+00,4.423e+00
4.353e-03,1.547e-01,3.297e-01,5.203e-01,1.386e+00,8.456e-01,2.233e+00,1.351e+00,2.527e+00,2.831e+00,3.691e+00,3.926e+00,3.685e+00,3.516e+00,4.287e+00,3.867e+00,5.541e+00,4.288e+00,4.251e+00,4.948e+00,5.849e+00,4.733e+00,5.027e+00,6.195e+00,5.902e+00,4.552e+00,4.276e+00,4.434e+00,5.824e+00,6.387e+00,6.107e+00,4.748e+00,4.882e+00,5.528e+00,5.475e+00,5.067e+00,5.952e+00,4.428e+00,6.722e+00,4.967e+00,4.768e+00,4.358e+00,5.007e+00,5.733e+00,5.928e+00,6.007e+00,6.479e+00,5.596e+00,4.840e+00,3.787e+00,6.370e+00,5.003e+00,5.099e+00,4.941e+00,5.077e+00,5.876e+00,5.200e+00,5.449e+00,5.850e+00,5.196e+00,4.629e+00,4.633e+00,4.227e+00,5.287e+00,6.432e+00,4.661e+00,5.815e+00,5.049e+00,4.687e+00,5.191e+00,6.449e+00,4.792e+00,4.904e+00,5.475e+00,4.943e+00,5.224e+00,3.062e+00,3.783e+00,3.861e+00,3.926e+00,4.168e+00,4.967e+00,4.553e+00,5.818e+00,4.913e+00,6.052e+00,5.439e+00
9.426e-03,1.574e-01,8.132e-01,5.326e-01,1.506e+00,1.501e+00,2.537e+00,1.146e+00,3.100e+00,2.890e+00,4.324e+00,4.173e+00,3.132e+00,3.826e+00,3.769e+00,4.603e+00,5.279e+00,4.679e+00,4.067e+00,5.474e+00,5.756e+00,4.391e+00,5.003e+00,5.211e+00,5.581e+00,4.257e+00,4.599e+00,5.253e+00,5.037e+00,5.324e+00,5.621e+00,4.465e+00,4.167e+00,5.215e+00,6.001e+00,4.157e+00,4.597e+00,4.445e+00,6.809e+00,4.694e+00,4.676e+00,5.404e+00,3.587e+00,4.920e+00,5.356e+00,5.763e+00,5.847e+00,5.343e+00,4.785e+00,4.628e+00,5.585e+00,5.457e+00,5.196e+00,4.889e+00,4.628e+00,5.373e+00,5.187e+00,4.837e+00,5.590e+00,4.234e+00,5.030e+00,4.117e+00,4.267e+00,4.974e+00,6.190e+00,4.384e+00,6.288e+00,4.757e+00,4.965e+00,5.116e+00,6.091e+00,5.581e+00,4.374e+00,5.130e+00,4.636e+00,6.085e+00,4.019e+00,4.368e+00,3.595e+00,4.126e+00,5.094e+00,4.464e+00,4.871e+00,5.835e+00,4.279e+00,6.517e+00,5.570e+00
1.183e-02,1.359e-01,1.226e+00,7.223e-01,2.230e+00,1.612e+00,2.605e+00,1.564e+00,3.501e+00,3.255e+00,3.934e+00,3.911e+00,2.952e+00,3.564e+00,3.665e+00,4.613e+00,5.661e+00,4.753e+00,4.137e+00,6.525e+00,6.431e+00,5.588e+00,5.110e+00,6.506e+00,6.260e+00,4.471e+00,4.530e+00,5.782e+00,6.602e+00,5.728e+00,6.108e+00,6.570e+00,4.893e+00,6.123e+00,5.935e+00,5.199e+00,5.669e+00,5.277e+00,7.213e+00,5.271e+00,4.197e+00,5.879e+00,5.008e+00,5.875e+00,6.116e+00,5.677e+00,6.987e+00,6.000e+00,5.547e+00,4.129e+00,6.771e+00,6.197e+00,5.509e+00,5.234e+00,5.594e+00,6.505e+00,5.590e+00,6.046e+00,6.274e+00,4.689e+00,5.237e+00,5.671e+00,5.099e+00,4.924e+00,6.919e+00,4.866e+00,7.195e+00,5.452e+00,5.085e+00,5.982e+00,6.970e+00,6.114e+00,5.033e+00,4.729e+00,4.876e+00,6.210e+00,5.218e+00,5.405e+00,4.909e+00,5.854e+00,5.373e+00,5.432e+00,6.022e+00,6.452e+00,4.626e+00,7.043e+00,6.606e+00
8.127e-03,4.829e-02,1.001e+00,6.930e-01,1.499e+00,1.314e+00,1.601e+00,7.088e-01,2.086e+00,2.153e+00,2.940e+00,3.172e+00,2.954e+00,3.162e+00,3.624e+00,3.853e+00,4.508e+00,2.948e+00,2.996e+00,5.631e+00,5.777e+00,4.665e+00,5.849e+00,5.182e+00,4.874e+00,3.227e+00,4.670e+00,4.989e+00,4.948e+00,5.086e+00,5.120e+00,4.885e+00,4.047e+00,5.425e+00,4.369e+00,4.253e+00,4.871e+00,4.810e+00,6.108e+00,5.060e+00,3.477e+00,4.880e+00,4.135e+00,4.471e+00,5.677e+00,4.460e+00,5.912e+00,5.039e+00,4.227e+00,3.905e+00,5.313e+00,5.047e+00,4.266e+00,4.559e+00,4.563e+00,4.486e+00,5.923e+00,3.702e+00,5.435e+00,3.922e+00,3.624e+00,4.907e+00,4.165e+00,4.012e+00,5.578e+00,4.133e+00,5.487e+00,4.854e+00,4.633e+00,4.537e+00,5.865e+00,4.759e+00,4.392e+00,4.719e+00,3.952e+00,5.559e+00,3.405e+00,4.032e+00,4.172e+00,4.203e+00,4.779e+00,4.734e+00,5.947e+00,5.485e+00,3.460e+00,6.225e+00,6.733e+00
1.163e-02,6.077e-02,2.651e-01,2.398e-01,6.701e-01,1.075e+00,1.110e+00,4.930e-01,1.855e+00,1.985e+00,2.554e+00,2.577e+00,3.094e+00,2.983e+00,2.831e+00,3.223e+00,3.860e+00,3.929e+00,3.637e+00,4.218e+00,5.484e+00,4.255e+00,5.038e+00,5.154e+00,5.814e+00,3.135e+00,3.968e+00,5.028e+00,5.405e+00,5.657e+00,5.823e+00,4.276e+00,4.577e+00,4.839e+00,4.671e+00,4.296e+00,4.435e+00,4.681e+00,5.862e+00,3.923e+00,4.679e+00,4.563e+00,3.815e+00,4.432e+00,5.401e+00,4.941e+00,5.279e+00,4.785e+00,4.872e+00,4.203e+00,5.721e+00,4.561e+00,4.757e+00,5.063e+00,5.056e+00,4.201e+00,5.556e+00,4.429e+00,4.620e+00,3.261e+00,5.066e+00,4.389e+00,4.308e+00,5.531e+00,5.775e+00,3.553e+00,4.350e+00,6.036e+00,4.651e+00,4.954e+00,5.367e+00,4.823e+00,4.012e+00,4.801e+00,4.554e+00,4.407e+00,4.404e+00,4.340e+00,4.215e+00,4.091e+00,5.252e+00,4.422e+00,4.728e+00,5.088e+00,5.253e+00,6.309e+00,5.241e+00
1.506e-03,6.705e-02,3.319e-01,2.293e-01,5.361e-01,9.942e-01,1.284e+00,7.261e-01,2.018e+00,2.226e+00,2.830e+00,2.441e+00,3.046e+00,2.787e+00,3.138e+00,3.717e+00,4.036e+00,4.332e+00,3.262e+00,4.677e+00,5.381e+00,4.325e+00,5.082e+00,6.086e+00,5.939e+00,3.803e+00,5.135e+00,6.173e+00,6.068e+00,5.922e+00,6.026e+00,6.164e+00,5.145e+00,5.563e+00,5.569e+00,5.271e+00,4.983e+00,5.509e+00,6.296e+00,5.255e+00,4.851e+00,5.958e+00,3.853e+00,5.638e+00,6.813e+00,5.526e+00,6.869e+00,6.196e+00,5.653e+00,3.757e+00,5.794e+00,5.448e+00,5.367e+00,4.964e+00,5.339e+00,5.444e+00,6.254e+00,5.471e+00,5.324e+00,4.634e+00,4.623e+00,5.403e+00,4.916e+00,5.049e+00,5.632e+00,4.219e+00,5.814e+00,5.963e+00,5.232e+00,4.717e+00,5.602e+00,5.365e+00,4.708e+00,5.366e+00,4.322e+00,5.330e+00,4.814e+00,5.015e+00,5.178e+00,5.085e+00,5.361e+00,5.492e+00,5.725e+00,7.170e+00,5.771e+00,6.891e+00,7.052e+00
