2.385e-02,1.986e-01,5.351e-01,8.516e-01,1.716e+00,2.141e+00,1.943e+00,2.856e+00,2.795e+00,2.927e+00,3.383e+00,2.303e+00,3.393e+00,3.911e+00,4.185e+00,2.609e+00,3.545e+00,4.405e+00,3.977e+00,2.080e+00,4.135e+00,3.479e+00,3.417e+00,2.648e+00,3.535e+00,2.927e+00,3.582e+00,3.762e+00,2.183e+00,3.052e+00,3.619e+00,4.141e+00,3.760e+00,3.704e+00,4.012e+00,4.296e+00,4.110e+00,4.012e+00,3.039e+00,4.788e+00,3.942e+00,2.584e+00,2.837e+00,3.747e+00,2.952e+00,4.541e+00,3.264e+00,4.097e+00,3.899e+00,3.199e+00,4.410e+00,4.309e+00,4.583e+00,4.013e+00,4.214e+00,3.499e+00,2.639e+00,3.574e+00,4.022e+00,3.823e+00,4.773e+00,3.146e+00,4.297e+00,3.093e+00,4.109e+00,4.434e+00,4.531e+00,3.938e+00,3.084e+00,4.832e+00,3.090e+00,2.505e+00,3.481e+00,2.003e+00,3.759e+00,3.812e+00,2.971e+00,3.313e+00,4.262e+00,3.037e+00,4.280e+00,3.376e+00,3.079e+00,3.896e+00,3.302e+00,3.294e+00,4.069e+00,4.310e+00,3.756e+00,4.692e+00,4.098e+00,3.281e+00,3.491e+00,2.497e+00,3.152e+00,3.175e+00
2.139e-02,1.719e-01,2.496e-01,6.391e-01,1.246e+00,1.566e+00,1.613e+00,1.853e+00,2.448e+00,2.066e+00,2.092e+00,2.089e+00,3.054e+00,3.073e+00,3.465e+00,2.135e+00,3.103e+00,3.217e+00,3.120e+00,1.884e+00,3.759e+00,2.661e+00,2.782e+00,2.067e+00,2.405e+00,2.131e+00,3.009e+00,3.126e+00,1.773e+00,2.115e+00,2.780e+00,3.175e+00,3.445e+00,3.203e+00,3.256e+00,3.522e+00,2.879e+00,3.282e+00,2.152e+00,3.627e+00,3.321e+00,1.799e+00,1.863e+00,2.553e+00,2.736e+00,3.744e+00,2.550e+00,3.637e+00,3.558e+00,2.997e+00,3.762e+00,3.771e+00,3.786e+00,3.173e+00,3.280e+00,3.008e+00,2.745e+00,3.004e+00,3.494e+00,3.055e+00,3.746e+00,2.054e+00,3.099e+00,3.247e+00,3.453e+00,3.239e+00,3.070e+00,3.599e+00,2.290e+00,3.318e+00,3.034e+00,2.506e+00,2.712e+00,1.775e+00,3.231e+00,3.075e+00,2.066e+00,2.234e+00,3.450e+00,2.646e+00,3.521e+00,2.165e+00,2.513e+00,2.778e+00,2.098e+00,2.146e+00,3.453e+00,3.592e+00,2.539e+00,3.556e+00,3.500e+00,2.929e+00,3.236e+00,2.532e+00,2.814e+00,2.484e+00
1.627e-02,4.343e-01,6.954e-01,1.323e+00,1.412e+00,1.553e+00,1.759e+00,2.790e+00,2.517e+00,3.214e+00,2.760e+00,2.205e+00,2.696e+00,3.062e+00,4.328e+00,3.051e+00,3.982e+00,4.012e+00,4.109e+00,2.393e+00,4.392e+00,4.084e+00,4.219e+00,3.203e+00,2.808e+00,4.231e+00,3.563e+00,4.487e+00,3.609e+00,3.423e+00,2.876e+00,4.162e+00,3.628e+00,3.788e+00,3.974e+00,4.670e+00,3.851e+00,4.399e+00,2.740e+00,4.678e+00,3.940e+00,2.927e+00,3.375e+00,3.901e+00,3.811e+00,4.030e+00,2.847e+00,3.797e+00,4.895e+00,3.790e+00,4.844e+00,5.538e+00,4.772e+00,4.048e+00,3.396e+00,3.668e+00,3.357e+00,3.754e+00,4.650e+00,4.065e+00,4.593e+00,2.296e+00,3.410e+00,3.912e+00,4.259e+00,4.024e+00,4.367e+00,4.283e+00,3.515e+00,3.675e+00,3.869e+00,3.530e+00,3.782e+00,2.107e+00,4.248e+00,3.435e+00,3.336e+00,2.884e+00,4.784e+00,3.347e+00,4.304e+00,4.046e+00,3.069e+00,3.400e+00,2.747e+00,3.700e+00,5.311e+00,4.073e+00,3.602e+00,4.430e+00,4.092e+00,3.315e+00,3.916e+00,2.941e+00,3.745e+00,3.158e+00
2.205e-02,6.990e-01,5.318e-01,1.113e+00,1.680e+00,2.172e+00,2.102e+00,2.309e+00,2.210e+00,2.988e+00,2.801e+00,2.308e+00,2.864e+00,3.954e+00,4.248e+00,2.621e+00,3.235e+00,3.976e+00,4.142e+00,1.877e+00,3.697e+00,3.170e+00,3.545e+00,3.039e+00,3.667e+00,3.553e+00,3.637e+00,4.389e+00,3.320e+00,3.054e+00,3.023e+00,4.547e+00,4.089e+00,4.608e+00,3.779e+00,3.590e+00,3.760e+00,3.792e+00,2.987e+00,4.114e+00,4.116e+00,2.660e+00,2.649e+00,3.379e+00,2.705e+00,4.037e+00,3.411e+00,4.202e+00,4.098e+00,3.733e+00,4.593e+00,4.069e+00,3.533e+00,4.472e+00,3.504e+00,3.784e+00,2.531e+00,3.460e+00,3.114e+00,2.886e+00,4.389e+00,3.095e+00,4.602e+00,3.384e+00,4.119e+00,4.031e+00,4.299e+00,3.865e+00,3.156e+00,3.939e+00,3.023e+00,2.252e+00,3.649e+00,2.273e+00,3.952e+00,3.762e+00,3.637e+00,2.926e+00,4.160e+00,3.149e+00,3.979e+00,3.633e+00,3.432e+00,3.912e+00,3.654e+00,2.958e+00,4.531e+00,4.255e+00,4.087e+00,4.601e+00,4.304e+00,3.794e+00,3.204e+00,2.284e+00,3.076e+00,3.178e+00
2.472e-02,2.256e-01,5.602e-01,1.315e+00,1.941e+00,1.529e+00,1.762e+00,2.376e+00,2.490e+00,2.593e+00,2.405e+00,2.452e+00,2.684e+00,3.438e+00,4.478e+00,2.961e+00,4.569e+00,4.825e+00,4.417e+00,2.786e+00,5.224e+00,4.627e+00,4.207e+00,4.101e+00,3.373e+00,4.564e+00,3.626e+00,4.277e+00,4.601e+00,3.325e+00,3.396e+00,3.661e+00,4.872e+00,3.719e+00,3.843e+00,5.332e+00,4.449e+00,4.514e+00,3.642e+00,4.449e+00,4.016e+00,3.754e+00,3.692e+00,4.508e+00,4.532e+00,3.869e+00,3.288e+00,4.344e+00,5.041e+00,4.265e+00,4.653e+00,5.424e+00,5.022e+00,3.696e+00,3.967e+00,3.799e+00,4.041e+00,4.155e+00,4.173e+00,3.655e+00,4.641e+00,2.563e+00,4.107e+00,4.691e+00,4.579e+00,4.458e+00,4.912e+00,5.212e+00,4.134e+00,4.311e+00,4.837e+00,3.854e+00,3.755e+00,2.499e+00,4.404e+00,3.588e+00,3.565e+00,2.444e+00,5.015e+00,3.463e+00,3.854e+00,4.666e+00,4.009e+00,3.904e+00,3.581e+00,4.224e+00,6.388e+00,4.368e+00,4.028e+00,4.423e+00,4.849e+00,4.642e+00,3.785e+00,4.012e+00,3.805e+00,3.132e+00
1.098e-02,4.836e-01,4.837e-01,7.922e-01,8.070e-01,1.149e+00,1.224e+00,1.570e+00,2.684e+00,2.400e+00,2.417e+00,2.093e+00,2.606e+00,3.689e+00,4.021e+00,3.031e+00,4.285e+00,4.483e+00,5.560e+00,3.189e+00,5.071e+00,4.048e+00,4.824e+00,4.224e+00,3.696e+00,5.248e+00,4.353e+00,4.953e+00,4.563e+00,3.987e+00,3.620e+00,4.548e+00,5.555e+00,5.089e+00,4.855e+00,4.469e+00,4.300e+00,4.530e+00,3.031e+00,5.076e+00,4.589e+00,4.059e+00,3.345e+00,4.865e+00,4.718e+00,4.844e+00,5.168e+00,5.019e+00,5.948e+00,4.904e+00,4.988e+00,5.273e+00,4.440e+00,4.442e+00,4.026e+00,3.240e+00,3.739e+00,4.230e+00,4.513e+00,4.483e+00,5.413e+00,3.723e+00,5.189e+00,4.014e+00,5.790e+00,4.212e+00,5.659e+00,4.845e+00,3.844e+00,4.092e+00,4.380e+00,3.796e+00,4.265e+00,3.299e+00,4.068e+00,3.429e+00,4.736e+00,3.847e+00,5.473e+00,4.272e+00,4.304e+00,4.777e+00,4.599e+00,4.494e+00,4.422e+00,4.389e+00,6.211e+00,4.595e+00,4.337e+00,5.367e+00,4.144e+00,4.705e+00,3.358e+00,3.571e+00,4.736e+00,3.434e+00
4.034e-02,6.832e-01,8.765e-01,1.935e+00,2.325e+00,2.175e+00,2.708e+00,3.286e+00,3.901e+00,4.060e+00,3.856e+00,2.928e+00,3.473e+00,4.047e+00,5.085e+00,3.378e+00,5.397e+00,6.389e+00,5.531e+00,3.728e+00,5.333e+00,5.792e+00,4.929e+00,5.119e+00,4.722e+00,5.299e+00,4.683e+00,5.427e+00,4.183e+00,4.387e+00,4.235e+00,5.547e+00,5.878e+00,5.412e+00,5.407e+00,5.485e+00,5.844e+00,5.821e+00,5.057e+00,6.015e+00,5.364e+00,4.734e+00,4.656e+00,5.250e+00,5.035e+00,5.331e+00,4.329e+00,5.521e+00,5.956e+00,4.637e+00,6.563e+00,6.686e+00,6.437e+00,4.711e+00,5.528e+00,4.204e+00,4.273e+00,5.310e+00,5.395e+00,5.773e+00,5.783e+00,3.597e+00,5.586e+00,5.180e+00,5.850e+00,5.794e+00,6.364e+00,5.379e+00,4.634e+00,5.708e+00,4.623e+00,3.908e+00,4.457e+00,3.535e+00,5.573e+00,4.819e+00,4.580e+00,4.142e+00,6.396e+00,4.670e+00,5.315e+00,5.368e+00,4.812e+00,4.561e+00,4.809e+00,4.615e+00,6.800e+00,5.468e+00,4.788e+00,6.162e+00,6.132e+00,5.402e+00,5.340e+00,4.748e+00,5.282e+00,4.821e+00
1.644e-02,4.877e-01,8.567e-01,1.128e+00,1.162e+00,1.698e+00,1.590e+00,2.272e+00,2.348e+00,2.896e+00,1.992e+00,1.759e+00,2.073e+00,2.952e+00,3.434e+00,2.498e+00,4.545e+00,4.930e+00,4.691e+00,3.639e+00,4.398e+00,4.548e+00,5.066e+00,4.311e+00,3.920e+00,5.065e+00,3.981e+00,5.222e+00,3.604e+00,4.327e+00,3.535e+00,5.208e+00,4.802e+00,4.660e+00,5.419e+00,4.360e+00,4.859e+00,5.593e+00,4.415e+00,4.650e+00,4.991e+00,4.441e+00,3.712e+00,4.738e+00,5.017e+00,3.820e+00,3.923e+00,5.207e+00,5.391e+00,4.230e+00,6.065e+00,5.536e+00,4.919e+00,4.110e+00,3.594e+00,4.049e+00,3.069e+00,4.040e+00,4.631e+00,4.534e+00,5.422e+00,2.882e+00,4.540e+00,4.453e+00,4.873e+00,4.722e+00,4.854e+00,3.750e+00,4.100e+00,3.684e+00,3.967e+00,2.626e+00,4.021e+00,3.615e+00,4.401e+00,3.639e+00,4.550e+00,4.144e+00,5.496e+00,4.280e+00,4.485e+00,5.314e+00,4.094e+00,3.648e+00,4.101e+00,4.338e+00,5.502e+00,4.767e+00,3.869e+00,5.274e+00,4.801e+00,4.043e+00,3.859e+00,2.899e+00,5.041e+00,3.489e+00
2.406e-02,8.149e-01,7.810e-01,1.712e+00,2.029e+00,1.547e+00,1.867e+00,2.664e+00,2.039e+00,2.709e+00,2.785e+00,2.359e+00,2.703e+00,3.605e+00,5.598e+00,3.952e+00,4.743e+00,4.919e+00,6.295e+00,2.876e+00,6.194e+00,5.702e+00,5.474e+00,5.292e+00,4.889e+00,5.999e+00,5.339e+00,6.324e+00,5.291e+00,4.741e+00,4.515e+00,5.109e+00,7.080e+00,6.044e+00,5.353e+00,6.001e+00,4.390e+00,6.816e+00,4.784e+00,5.259e+00,5.981e+00,4.431e+00,4.271e+00,5.033e+00,5.160e+00,5.866e+00,5.240e+00,6.317e+00,7.113e+00,6.006e+00,6.426e+00,7.017e+00,6.707e+00,5.859e+00,5.613e+00,4.527e+00,4.826e+00,5.343e+00,4.968e+00,5.265e+00,6.536e+00,3.876e+00,6.015e+00,6.380e+00,6.909e+00,4.565e+00,6.808e+00,5.304e+00,4.982e+00,4.689e+00,6.029e+00,5.733e+00,6.046e+00,4.460e+00,5.842e+00,4.726e+00,5.774e+00,4.517e+00,6.249e+00,5.363e+00,5.773e+00,5.271e+00,5.418e+00,5.438e+00,5.323e+00,5.479e+00,6.901e+00,5.499e+00,5.384e+00,6.318e+00,6.678e+00,6.108e+00,5.094e+00,5.682e+00,6.396e+00,5.645e+00
6.279e-03,4.052e-01,3.263e-01,1.135e+00,1.168e+00,1.496e+00,1.927e+00,2.620e+00,3.496e+00,2.840e+00,2.438e+00,2.095e+00,2.689e+00,2.992e+00,4.413e+00,3.300e+00,3.934e+00,4.981e+00,5.636e+00,4.052e+00,6.298e+00,6.014e+00,6.303e+00,5.911e+00,4.640e+00,5.395e+00,6.578e+00,6.193e+00,4.843e+00,3.841e+00,4.482e+00,4.254e+00,6.171e+00,5.382e+00,4.778e+00,6.073e+00,4.582e+00,5.824e+00,3.936e+00,6.463e+00,4.707e+00,4.360e+00,4.229e+00,5.527e+00,5.344e+00,5.547e+00,5.846e+00,5.565e+00,6.327e+00,5.331e+00,6.207e+00,7.031e+00,5.956e+00,5.472e+00,5.072e+00,3.820e+00,5.753e+00,5.339e+00,6.359e+00,5.912e+00,6.008e+00,3.728e+00,5.368e+00,5.654e+00,6.672e+00,4.828e+00,6.645e+00,5.042e+00,5.307e+00,5.353e+00,5.624e+00,5.068e+00,5.412e+00,4.990e+00,5.815e+00,4.310e+00,4.816e+00,5.125e+00,5.303e+00,5.997e+00,5.116e+00,5.654e+00,4.104e+00,5.286e+00,3.549e+00,5.160e+00,7.201e+00,6.054e+00,4.038e+00,5.463e+00,5.624e+00,6.401e+00,5.178e+00,4.412e+00,5.246e+00,5.016e+00
