1.771e-01,3.509e-01,1.691e-01,8.390e-01,1.207e+00,1.466e+00,1.509e+00,2.141e+00,2.553e+00,3.000e+00,3.783e+00,2.058e+00,4.658e+00,3.303e+00,3.917e+00,4.419e+00,3.993e+00,3.125e+00,3.347e+00,3.347e+00,3.766e+00,2.926e+00,3.443e+00,3.569e+00,3.078e+00,2.849e+00,3.498e+00,3.434e+00,2.571e+00,2.633e+00,2.721e+00,3.949e+00,3.357e+00,4.766e+00,3.992e+00,4.551e+00,2.815e+00,3.461e+00,3.383e+00,2.870e+00,2.805e+00,3.042e+00,2.169e+00,3.550e+00,3.208e+00,3.961e+00,3.601e+00,3.163e+00,3.191e+00,2.833e+00,3.907e+00,3.368e+00,4.342e+00,2.588e+00,3.690e+00,3.190e+00,3.361e+00,3.124e+00,4.510e+00,3.109e+00,4.052e+00,3.677e+00,3.239e+00,2.206e+00,3.409e+00,4.039e+00,2.919e+00,3.764e+00,3.874e+00,3.777e+00,3.452e+00,4.524e+00,1.525e+00,2.823e+00,5.032e+00,4.238e+00,3.367e+00,3.491e+00,4.335e+00,4.239e+00,3.675e+00,3.402e+00,3.201e+00,2.988e+00
2.714e-01,9.432e-01,8.265e-01,1.160e+00,1.058e+00,1.687e+00,2.024e+00,1.790e+00,2.239e+00,3.357e+00,2.675e+00,1.831e+00,4.274e+00,2.120e+00,3.399e+00,4.068e+00,4.084e+00,2.818e+00,2.647e+00,4.098e+00,2.569e+00,2.008e+00,2.030e+00,2.832e+00,3.184e+00,3.323e+00,3.294e+00,3.300e+00,3.499e+00,4.278e+00,3.213e+00,4.064e+00,3.417e+00,4.053e+00,3.580e+00,3.914e+00,3.274e+00,3.986e+00,3.791e+00,3.053e+00,2.697e+00,2.722e+00,2.676e+00,3.043e+00,3.270e+00,2.853e+00,3.537e+00,3.756e+00,2.821e+00,1.999e+00,3.353e+00,3.539e+00,3.540e+00,2.316e+00,3.576e+00,1.833e+00,3.061e+00,2.586e+00,3.656e+00,3.849e+00,3.350e+00,2.589e+00,2.858e+00,2.186e+00,4.312e+00,4.069e+00,3.643e+00,3.599e+00,2.843e+00,3.030e+00,3.657e+00,3.781e+00,2.082e+00,3.621e+00,3.917e+00,3.490e+00,3.146e+00,3.950e+00,3.682e+00,3.120e+00,3.174e+00,3.277e+00,2.865e+00,2.665e+00
2.640e-01,5.822e-01,3.358e-01,9.259e-01,1.018e+00,1.514e+00,1.628e+00,2.004e+00,2.375e+00,3.146e+00,3.125e+00,1.830e+00,5.192e+00,3.455e+00,4.113e+00,4.670e+00,3.792e+00,3.562e+00,3.096e+00,3.732e+00,3.227e+00,2.676e+00,2.530e+00,3.540e+00,2.910e+00,2.958e+00,3.491e+00,4.203e+00,2.909e+00,4.014e+00,3.655e+00,4.323e+00,3.660e+00,4.228e+00,3.474e+00,4.134e+00,3.490e+00,4.420e+00,3.249e+00,3.595e+00,2.924e+00,3.159e+00,3.000e+00,4.653e+00,3.266e+00,4.213e+00,3.912e+00,3.431e+00,4.025e+00,3.304e+00,4.901e+00,3.752e+00,4.478e+00,2.797e+00,4.159e+00,3.247e+00,3.940e+00,3.475e+00,4.524e+00,4.043e+00,3.680e+00,3.658e+00,2.874e+00,1.914e+00,4.690e+00,4.210e+00,4.091e+00,3.599e+00,4.260e+00,4.009e+00,3.369e+00,4.805e+00,1.937e+00,3.468e+00,5.156e+00,4.312e+00,3.271e+00,4.031e+00,4.465e+00,4.517e+00,3.180e+00,4.189e+00,3.086e+00,3.482e+00
2.953e-01,5.652e-01,4.830e-01,1.166e+00,1.057e+00,1.411e+00,1.913e+00,1.542e+00,2.320e+00,2.585e+00,2.394e+00,1.246e+00,4.634e+00,3.683e+00,4.755e+00,4.500e+00,4.312e+00,4.088e+00,2.400e+00,3.922e+00,2.686e+00,3.601e+00,3.639e+00,3.157e+00,3.298e+00,3.367e+00,3.778e+00,3.962e+00,3.278e+00,3.955e+00,3.950e+00,4.569e+00,3.187e+00,4.414e+00,3.845e+00,4.193e+00,3.612e+00,3.960e+00,4.017e+00,2.826e+00,4.332e+00,3.282e+00,3.296e+00,3.352e+00,3.797e+00,3.683e+00,3.950e+00,3.821e+00,3.054e+00,3.117e+00,3.648e+00,4.090e+00,3.521e+00,2.792e+00,4.020e+00,3.529e+00,3.379e+00,2.241e+00,4.929e+00,4.527e+00,3.682e+00,3.617e+00,3.668e+00,2.709e+00,4.254e+00,3.981e+00,3.437e+00,4.466e+00,3.614e+00,3.915e+00,3.427e+00,3.742e+00,1.927e+00,3.243e+00,4.689e+00,3.268e+00,3.575e+00,3.788e+00,4.400e+00,3.812e+00,3.916e+00,4.762e+00,2.864e+00,3.691e+00
3.228e-01,9.308e-01,5.407e-01,1.096e+00,1.213e+00,1.923e+00,1.939e+00,2.414e+00,2.449e+00,3.043e+00,3.044e+00,1.859e+00,5.164e+00,3.483e+00,5.357e+00,5.507e+00,4.352e+00,4.252e+00,3.001e+00,4.442e+00,3.608e+00,3.506e+00,3.109e+00,4.571e+00,3.868e+00,3.614e+00,3.996e+00,4.616e+00,2.768e+00,4.514e+00,4.024e+00,4.655e+00,4.095e+00,4.055e+00,4.591e+00,4.559e+00,3.653e+00,4.642e+00,4.145e+00,4.364e+00,3.649e+00,3.167e+00,3.568e+00,5.291e+00,3.964e+00,4.962e+00,4.328e+00,3.825e+00,4.639e+00,3.623e+00,5.077e+00,4.182e+00,4.462e+00,3.782e+00,4.454e+00,3.533e+00,4.196e+00,3.406e+00,5.330e+00,4.638e+00,4.027e+00,4.059e+00,2.978e+00,2.005e+00,4.875e+00,4.680e+00,4.413e+00,3.719e+00,4.637e+00,4.450e+00,3.898e+00,4.614e+00,2.465e+00,3.316e+00,5.442e+00,4.487e+00,2.985e+00,4.085e+00,4.602e+00,5.133e+00,3.988e+00,4.187e+00,3.580e+00,4.116e+00
4.139e-01,8.795e-01,6.121e-01,1.445e+00,1.237e+00,1.938e+00,2.284e+00,2.452e+00,2.750e+00,3.590e+00,3.551e+00,1.968e+00,5.999e+00,4.109e+00,6.133e+00,6.909e+00,5.782e+00,5.928e+00,3.192e+00,4.943e+00,4.304e+00,4.897e+00,4.688e+00,5.347e+00,4.553e+00,4.584e+00,5.338e+00,4.942e+00,4.401e+00,5.281e+00,5.241e+00,5.550e+00,5.408e+00,5.759e+00,6.024e+00,5.715e+00,4.664e+00,5.329e+00,5.179e+00,4.872e+00,4.951e+00,4.213e+00,4.339e+00,5.878e+00,4.938e+00,5.245e+00,5.205e+00,4.880e+00,5.583e+00,4.212e+00,5.408e+00,5.341e+00,5.359e+00,4.106e+00,6.026e+00,4.944e+00,5.415e+00,3.436e+00,6.751e+00,6.567e+00,5.074e+00,4.717e+00,4.577e+00,3.539e+00,5.994e+00,6.434e+00,5.212e+00,4.428e+00,5.432e+00,5.295e+00,5.179e+00,5.267e+00,2.771e+00,4.363e+00,6.060e+00,5.217e+00,3.875e+00,4.706e+00,5.481e+00,6.230e+00,5.060e+00,4.856e+00,4.671e+00,5.403e+00
1.154e-01,4.043e-01,4.969e-01,8.817e-01,1.207e+00,1.951e+00,1.849e+00,2.217e+00,2.509e+00,3.012e+00,3.606e+00,2.252e+00,4.969e+00,3.560e+00,5.698e+00,6.075e+00,5.552e+00,4.943e+00,3.809e+00,5.378e+00,4.371e+00,4.090e+00,4.078e+00,5.818e+00,4.999e+00,4.517e+00,5.183e+00,4.950e+00,3.407e+00,5.517e+00,5.296e+00,4.651e+00,5.164e+00,5.703e+00,6.539e+00,5.520e+00,5.036e+00,5.218e+00,5.875e+00,4.087e+00,4.658e+00,4.581e+00,4.677e+00,5.044e+00,4.874e+00,6.134e+00,5.328e+00,4.948e+00,4.479e+00,4.131e+00,4.823e+00,6.042e+00,5.479e+00,4.442e+00,5.457e+00,3.982e+00,4.933e+00,4.433e+00,6.263e+00,5.011e+00,5.032e+00,4.723e+00,4.136e+00,3.169e+00,6.035e+00,6.171e+00,4.172e+00,4.880e+00,5.160e+00,5.073e+00,5.380e+00,5.528e+00,3.464e+00,3.988e+00,5.725e+00,5.497e+00,3.125e+00,5.080e+00,5.878e+00,5.850e+00,5.557e+00,4.910e+00,4.029e+00,4.517e+00
2.900e-01,4.642e-01,1.225e-01,1.011e+00,1.046e+00,1.391e+00,1.351e+00,1.895e+00,2.214e+00,3.069e+00,3.768e+00,2.186e+00,4.867e+00,3.758e+00,5.205e+00,5.954e+00,5.352e+00,5.860e+00,4.006e+00,5.191e+00,4.763e+00,5.124e+00,4.756e+00,5.603e+00,5.129e+00,4.823e+00,5.777e+00,5.300e+00,3.919e+00,5.855e+00,6.164e+00,5.169e+00,5.581e+00,5.884e+00,6.332e+00,5.307e+00,4.884e+00,5.422e+00,5.358e+00,4.704e+00,4.990e+00,5.047e+00,5.256e+00,5.947e+00,5.021e+00,6.222e+00,5.964e+00,5.366e+00,5.367e+00,5.910e+00,6.413e+00,6.635e+00,5.946e+00,4.659e+00,6.311e+00,5.032e+00,5.533e+00,5.333e+00,6.526e+00,4.961e+00,5.528e+00,5.855e+00,5.759e+00,3.588e+00,7.030e+00,5.643e+00,4.782e+00,5.830e+00,5.800e+00,6.058e+00,6.478e+00,6.364e+00,3.264e+00,4.975e+00,7.099e+00,5.646e+00,4.439e+00,5.839e+00,6.640e+00,6.989e+00,5.484e+00,6.330e+00,4.374e+00,5.453e+00
2.607e-01,6.946e-01,3.586e-01,7.999e-01,6.139e-01,1.189e+00,1.021e+00,1.557e+00,1.537e+00,2.357e+00,2.394e+00,1.520e+00,3.766e+00,2.105e+00,3.439e+00,4.616e+00,4.343e+00,3.725e+00,3.715e+00,4.074e+00,3.430e+00,2.967e+00,3.606e+00,3.137e+00,4.317e+00,3.695e+00,4.312e+00,4.299e+00,4.432e+00,4.897e+00,4.433e+00,4.385e+00,4.610e+00,4.242e+00,4.352e+00,3.958e+00,3.073e+00,4.162e+00,4.389e+00,4.236e+00,3.066e+00,3.377e+00,4.048e+00,5.040e+00,4.142e+00,4.104e+00,4.964e+00,4.092e+00,4.376e+00,3.798e+00,5.284e+00,5.125e+00,5.104e+00,2.655e+00,4.455e+00,3.580e+00,3.421e+00,3.712e+00,4.975e+00,4.599e+00,5.042e+00,3.767e+00,4.819e+00,3.094e+00,5.372e+00,4.671e+00,4.145e+00,3.776e+00,4.278e+00,4.809e+00,5.579e+00,5.166e+00,2.578e+00,4.419e+00,5.183e+00,4.243e+00,3.519e+00,4.866e+00,4.338e+00,4.608e+00,4.142e+00,3.787e+00,4.343e+00,4.064e+00
1.022e-01,1.691e-01,9.733e-02,4.554e-01,7.117e-01,9.713e-01,1.059e+00,1.659e+00,1.860e+00,2.335e+00,2.888e+00,1.553e+00,4.681e+00,4.130e+00,5.303e+00,5.892e+00,4.692e+00,5.558e+00,3.666e+00,5.096e+00,4.306e+00,4.602e+00,5.583e+00,5.729e+00,5.832e+00,3.751e+00,5.736e+00,5.915e+00,4.577e+00,5.590e+00,5.646e+00,5.700e+00,5.992e+00,6.158e+00,6.210e+00,6.567e+00,4.771e+00,4.768e+00,6.333e+00,4.412e+00,6.191e+00,4.983e+00,5.778e+00,5.572e+00,5.653e+00,6.393e+00,6.285e+00,5.263e+00,5.962e+00,5.079e+00,5.787e+00,6.149e+00,6.001e+00,4.752e+00,5.933e+00,5.199e+00,5.358e+00,4.481e+00,7.233e+00,6.940e+00,5.694e+00,5.350e+00,5.407e+00,3.990e+00,6.457e+00,7.039e+00,6.070e+00,6.332e+00,6.495e+00,5.646e+00,6.745e+00,5.800e+00,3.849e+00,4.677e+00,6.878e+00,4.635e+00,5.257e+00,5.517e+00,6.472e+00,6.711e+00,6.031e+00,5.874e+00,5.677e+00,6.234e+00
3.335e-01,6.443e-01,5.484e-01,1.125e+00,7.377e-01,1.461e+00,1.746e+00,1.956e+00,2.346e+00,3.336e+00,2.963e+00,1.590e+00,5.690e+00,3.678e+00,5.732e+00,6.321e+00,5.084e+00,5.907e+00,4.195e+00,5.288e+00,4.406e+00,4.889e+00,4.759e+00,6.709e+00,5.235e+00,5.108e+00,7.087e+00,6.855e+00,5.093e+00,6.618e+00,6.878e+00,6.366e+00,7.101e+00,6.657e+00,6.183e+00,6.859e+00,6.203e+00,6.076e+00,6.583e+00,6.069e+00,6.570e+00,6.228e+00,6.517e+00,7.253e+00,6.233e+00,6.701e+00,7.035e+00,5.745e+00,6.713e+00,5.436e+00,5.918e+00,7.320e+00,5.780e+00,4.904e+00,6.380e+00,5.230e+00,5.356e+00,5.435e+00,7.685e+00,8.278e+00,6.505e+00,6.393e+00,5.988e+00,4.744e+00,7.590e+00,7.413e+00,5.797e+00,7.189e+00,6.607e+00,5.728e+00,6.763e+00,6.379e+00,4.696e+00,5.380e+00,7.093e+00,6.079e+00,5.751e+00,5.993e+00,6.446e+00,7.225e+00,6.321e+00,7.238e+00,5.974e+00,6.048e+00
2.619e-01,1.183e+00,9.771e-01,1.290e+00,1.527e+00,2.042e+00,2.395e+00,2.305e+00,2.887e+00,3.837e+00,3.411e+00,2.257e+00,5.832e+00,3.977e+00,5.962e+00,5.979e+00,6.115e+00,5.510e+00,4.295e+00,5.703e+00,4.405e+00,6.394e+00,5.478e+00,6.823e+00,6.073e+00,6.563e+00,6.211e+00,6.476e+00,6.040e+00,6.993e+00,7.023e+00,6.609e+00,6.160e+00,6.988e+00,6.726e+00,6.506e+00,6.166e+00,6.770e+00,6.197e+00,5.598e+00,6.180e+00,6.292e+00,6.416e+00,6.776e+00,6.239e+00,6.087e+00,6.625e+00,7.434e+00,5.421e+00,6.047e+00,6.956e+00,7.546e+00,6.003e+00,5.157e+00,6.675e+00,5.079e+00,5.952e+00,5.928e+00,7.575e+00,7.424e+00,6.712e+00,5.971e+00,7.053e+00,4.644e+00,6.877e+00,6.863e+00,6.065e+00,7.816e+00,5.802e+00,5.929e+00,7.732e+00,6.873e+00,4.231e+00,6.501e+00,7.995e+00,5.979e+00,6.617e+00,7.669e+00,7.898e+00,7.165e+00,6.799e+00,7.028e+00,4.775e+00,5.843e+00
2.927e-02,6.338e-02,9.457e-02,4.239e-01,6.450e-01,6.292e-01,6.858e-01,1.051e+00,1.379e+00,2.031e+00,2.601e+00,1.480e+00,3.402e+00,2.712e+00,3.745e+00,4.141e+00,3.310e+00,4.284e+00,3.149e+00,3.335e+00,3.283e+00,4.138e+00,4.580e+00,5.961e+00,4.169e+00,4.368e+00,5.193e+00,5.438e+00,4.427e+00,5.328e+00,5.765e+00,5.143e+00,5.392e+00,5.485e+00,5.651e+00,4.682e+00,4.857e+00,4.463e+00,4.997e+00,3.224e+00,4.954e+00,5.288e+00,4.618e+00,5.453e+00,4.841e+00,5.888e+00,5.814e+00,5.426e+00,4.521e+00,5.190e+00,5.652e+00,5.553e+00,4.684e+00,4.740e+00,5.187e+00,4.659e+00,5.557e+00,4.918e+00,6.229e+00,5.494e+00,5.805e+00,4.529e+00,5.867e+00,3.648e+00,6.051e+00,6.027e+00,4.610e+00,5.197e+00,4.754e+00,4.618e+00,6.592e+00,5.964e+00,3.474e+00,4.757e+00,5.838e+00,4.445e+00,4.921e+00,4.808e+00,5.703e+00,6.116e+00,5.233e+00,5.334e+00,4.602e+00,5.105e+00
