4.108e-02,5.051e-01,9.362e-01,1.320e+00,1.473e+00,1.863e+00,1.379e+00,2.011e+00,1.899e+00,2.042e+00,1.929e+00,2.777e+00,2.925e+00,3.378e+00,2.902e+00,3.374e+00,2.997e+00,2.392e+00,2.664e+00,2.047e+00,3.796e+00,2.197e+00,3.304e+00,3.530e+00,2.429e+00,3.444e+00,2.494e+00,2.283e+00,2.505e+00,2.996e+00,3.059e+00,2.726e+00,3.044e+00,3.176e+00,1.889e+00,2.335e+00,2.485e+00,1.927e+00,2.948e+00,3.074e+00,2.953e+00,3.705e+00,2.385e+00,2.920e+00,3.348e+00,2.948e+00,2.601e+00,3.481e+00,2.524e+00,3.205e+00,3.579e+00,2.649e+00,2.903e+00,2.474e+00,2.312e+00,2.856e+00,2.693e+00,2.694e+00,3.345e+00,2.638e+00,3.121e+00,2.116e+00,3.257e+00,3.073e+00,3.741e+00,3.576e+00,2.945e+00,2.878e+00,2.937e+00,2.474e+00,2.634e+00,2.202e+00,2.682e+00,3.023e+00,2.168e+00,2.586e+00,1.738e+00,2.037e+00,2.261e+00,3.093e+00,2.569e+00,3.234e+00,3.354e+00,2.682e+00,3.338e+00,2.771e+00,2.798e+00,1.807e+00,3.182e+00
3.862e-02,6.906e-01,1.230e+00,1.351e+00,1.684e+00,2.362e+00,1.588e+00,2.352e+00,2.487e+00,3.082e+00,2.578e+00,3.429e+00,3.456e+00,3.478e+00,3.248e+00,4.628e+00,4.313e+00,2.935e+00,2.773e+00,2.121e+00,4.177e+00,3.944e+00,4.737e+00,4.809e+00,3.739e+00,3.376e+00,3.338e+00,3.586e+00,2.869e+00,2.712e+00,4.294e+00,3.651e+00,3.143e+00,3.990e+00,2.895e+00,3.905e+00,2.915e+00,3.597e+00,4.211e+00,3.997e+00,4.124e+00,4.153e+00,3.526e+00,3.492e+00,3.594e+00,3.550e+00,3.064e+00,4.477e+00,2.464e+00,3.245e+00,3.710e+00,4.092e+00,4.333e+00,4.341e+00,3.148e+00,4.446e+00,3.700e+00,3.347e+00,4.000e+00,3.433e+00,3.038e+00,3.079e+00,3.605e+00,3.422e+00,3.789e+00,4.937e+00,3.901e+00,2.938e+00,3.515e+00,2.687e+00,2.432e+00,2.606e+00,3.262e+00,3.813e+00,3.988e+00,2.703e+00,2.546e+00,3.205e+00,3.895e+00,3.212e+00,4.165e+00,4.004e+00,4.449e+00,4.808e+00,2.868e+00,4.154e+00,3.876e+00,2.572e+00,3.413e+00
2.390e-02,2.201e-01,7.568e-01,1.031e+00,1.422e+00,1.975e+00,1.413e+00,2.109e+00,1.947e+00,3.028e+00,2.135e+00,2.779e+00,4.408e+00,4.827e+00,2.746e+00,4.184e+00,5.026e+00,2.665e+00,2.374e+00,2.638e+00,5.003e+00,3.281e+00,4.511e+00,3.901e+00,3.519e+00,4.253e+00,3.462e+00,3.482e+00,3.614e+00,4.255e+00,3.675e+00,3.160e+00,3.577e+00,3.620e+00,2.804e+00,3.713e+00,3.099e+00,3.151e+00,4.384e+00,4.238e+00,3.783e+00,4.788e+00,3.086e+00,4.376e+00,4.598e+00,3.458e+00,3.585e+00,5.095e+00,2.807e+00,3.844e+00,4.469e+00,2.525e+00,3.938e+00,3.780e+00,2.872e+00,4.021e+00,3.326e+00,3.622e+00,4.259e+00,3.885e+00,3.737e+00,2.597e+00,3.181e+00,3.149e+00,3.910e+00,4.350e+00,3.442e+00,2.892e+00,3.913e+00,2.823e+00,3.914e+00,2.439e+00,3.949e+00,3.856e+00,3.292e+00,2.229e+00,2.325e+00,2.472e+00,2.971e+00,3.629e+00,3.520e+00,3.569e+00,4.298e+00,3.823e+00,4.250e+00,2.917e+00,3.211e+00,2.146e+00,4.288e+00
3.643e-02,5.188e-01,8.058e-01,1.061e+00,1.421e+00,1.665e+00,1.581e+00,2.528e+00,1.913e+00,2.824e+00,2.609e+00,3.754e+00,3.543e+00,4.195e+00,4.017e+00,5.367e+00,4.496e+00,3.979e+00,3.285e+00,2.839e+00,5.529e+00,3.508e+00,4.558e+00,4.570e+00,3.586e+00,4.386e+00,4.396e+00,4.457e+00,3.288e+00,4.319e+00,4.391e+00,4.235e+00,3.884e+00,4.904e+00,3.710e+00,4.161e+00,3.705e+00,3.993e+00,4.571e+00,4.708e+00,5.451e+00,4.900e+00,3.501e+00,4.059e+00,5.035e+00,4.898e+00,4.028e+00,5.205e+00,3.980e+00,3.666e+00,4.989e+00,4.532e+00,3.907e+00,4.559e+00,4.009e+00,4.458e+00,4.314e+00,3.770e+00,5.303e+00,3.568e+00,4.557e+00,3.037e+00,4.659e+00,4.077e+00,5.590e+00,5.562e+00,4.762e+00,4.082e+00,5.078e+00,3.337e+00,3.034e+00,2.715e+00,4.088e+00,4.472e+00,4.033e+00,3.711e+00,2.325e+00,2.874e+00,4.049e+00,4.548e+00,4.540e+00,4.694e+00,4.422e+00,4.623e+00,4.206e+00,4.195e+00,4.712e+00,2.337e+00,4.442e+00
3.942e-02,7.199e-01,1.161e+00,1.192e+00,1.880e+00,2.535e+00,1.501e+00,2.378e+00,2.480e+00,3.227e+00,2.973e+00,3.453e+00,3.906e+00,3.714e+00,3.533e+00,5.891e+00,4.864e+00,4.427e+00,3.377e+00,3.026e+00,5.071e+00,4.190e+00,4.990e+00,4.794e+00,3.836e+00,4.098e+00,4.749e+00,5.037e+00,3.572e+00,3.622e+00,4.591e+00,4.714e+00,4.537e+00,5.014e+00,4.037e+00,5.206e+00,4.916e+00,4.659e+00,5.786e+00,4.484e+00,5.214e+00,4.858e+00,3.843e+00,5.034e+00,5.169e+00,4.939e+00,4.519e+00,5.396e+00,3.800e+00,4.112e+00,5.103e+00,4.555e+00,5.140e+00,4.936e+00,4.187e+00,5.715e+00,4.708e+00,4.303e+00,4.807e+00,4.088e+00,4.411e+00,3.722e+00,4.834e+00,4.417e+00,5.627e+00,5.815e+00,4.958e+00,3.721e+00,4.900e+00,3.326e+00,3.409e+00,3.350e+00,4.136e+00,5.139e+00,4.685e+00,3.496e+00,3.393e+00,3.332e+00,4.407e+00,3.724e+00,4.930e+00,5.777e+00,5.055e+00,5.573e+00,3.934e+00,5.153e+00,4.407e+00,2.884e+00,4.085e+00
1.675e-02,1.771e-01,3.754e-01,7.811e-01,1.673e+00,2.882e+00,1.957e+00,2.691e+00,2.182e+00,2.655e+00,2.021e+00,3.319e+00,3.706e+00,3.702e+00,2.698e+00,4.695e+00,4.727e+00,4.712e+00,2.552e+00,2.432e+00,5.461e+00,3.587e+00,5.281e+00,4.562e+00,3.758e+00,4.762e+00,5.035e+00,3.385e+00,2.950e+00,3.353e+00,2.885e+00,4.001e+00,5.229e+00,5.455e+00,3.980e+00,4.053e+00,3.640e+00,4.170e+00,4.796e+00,4.848e+00,4.918e+00,4.974e+00,2.460e+00,4.732e+00,5.428e+00,3.961e+00,4.502e+00,4.572e+00,4.210e+00,3.828e+00,5.620e+00,3.706e+00,5.104e+00,3.574e+00,3.883e+00,4.850e+00,4.535e+00,5.150e+00,4.101e+00,2.900e+00,4.419e+00,3.729e+00,4.032e+00,4.325e+00,5.030e+00,5.161e+00,4.082e+00,3.749e+00,4.083e+00,3.703e+00,3.274e+00,3.694e+00,4.264e+00,4.267e+00,3.990e+00,2.763e+00,3.616e+00,3.088e+00,3.541e+00,4.862e+00,4.154e+00,5.564e+00,4.694e+00,4.874e+00,3.615e+00,5.126e+00,4.376e+00,2.619e+00,4.786e+00
1.804e-02,2.611e-01,8.312e-01,1.039e+00,1.328e+00,1.833e+00,1.904e+00,2.339e+00,1.855e+00,2.816e+00,2.006e+00,2.661e+00,3.819e+00,4.127e+00,3.083e+00,4.191e+00,5.052e+00,3.824e+00,2.670e+00,3.091e+00,5.457e+00,3.344e+00,4.996e+00,4.722e+00,4.036e+00,4.601e+00,5.162e+00,3.718e+00,4.022e+00,4.190e+00,3.307e+00,4.178e+00,3.965e+00,4.618e+00,3.292e+00,3.983e+00,4.150e+00,3.815e+00,5.616e+00,4.451e+00,4.698e+00,5.490e+00,4.010e+00,4.525e+00,5.943e+00,4.670e+00,4.252e+00,5.317e+00,2.839e+00,4.700e+00,5.114e+00,3.621e+00,4.412e+00,4.328e+00,3.262e+00,5.614e+00,3.887e+00,5.552e+00,4.414e+00,3.934e+00,4.058e+00,3.646e+00,3.735e+00,4.518e+00,4.533e+00,5.552e+00,3.892e+00,4.221e+00,4.523e+00,3.055e+00,4.036e+00,3.233e+00,5.086e+00,4.003e+00,4.947e+00,2.562e+00,3.818e+00,2.745e+00,3.976e+00,4.595e+00,3.921e+00,4.447e+00,5.464e+00,4.718e+00,4.325e+00,3.527e+00,3.320e+00,3.006e+00,4.320e+00
4.884e-02,4.972e-01,9.321e-01,1.235e+00,1.460e+00,1.764e+00,1.259e+00,2.150e+00,1.880e+00,2.318e+00,1.647e+00,2.482e+00,3.156e+00,3.847e+00,2.789e+00,4.223e+00,4.255e+00,4.106e+00,3.124e+00,3.242e+00,4.930e+00,4.636e+00,5.732e+00,4.787e+00,4.269e+00,4.655e+00,4.433e+00,3.660e+00,4.255e+00,4.085e+00,3.460e+00,4.873e+00,4.878e+00,4.849e+00,3.938e+00,4.142e+00,4.695e+00,4.352e+00,5.805e+00,4.832e+00,4.404e+00,5.266e+00,3.434e+00,5.354e+00,5.751e+00,4.789e+00,5.098e+00,4.892e+00,3.913e+00,5.243e+00,5.717e+00,3.948e+00,5.407e+00,4.143e+00,3.375e+00,5.371e+00,5.029e+00,4.819e+00,4.171e+00,3.542e+00,4.504e+00,4.114e+00,4.876e+00,4.604e+00,4.978e+00,4.852e+00,4.245e+00,4.711e+00,4.646e+00,4.355e+00,4.176e+00,3.354e+00,4.557e+00,4.566e+00,5.105e+00,3.001e+00,3.998e+00,3.355e+00,4.558e+00,5.442e+00,3.561e+00,4.930e+00,5.398e+00,4.755e+00,4.155e+00,5.347e+00,4.128e+00,3.094e+00,4.430e+00
1.908e-02,3.537e-01,9.969e-01,1.199e+00,1.149e+00,1.774e+00,1.390e+00,1.318e+00,1.715e+00,1.971e+00,1.786e+00,2.633e+00,3.448e+00,4.337e+00,3.212e+00,4.509e+00,5.485e+00,4.257e+00,4.194e+00,3.517e+00,6.201e+00,5.178e+00,6.242e+00,6.002e+00,4.796e+00,6.179e+00,5.923e+00,4.023e+00,4.484e+00,5.482e+00,3.893e+00,5.269e+00,5.364e+00,5.444e+00,4.876e+00,5.439e+00,5.367e+00,4.780e+00,7.191e+00,5.955e+00,4.635e+00,6.666e+00,3.985e+00,6.370e+00,6.729e+00,5.998e+00,6.257e+00,5.734e+00,2.956e+00,5.860e+00,6.080e+00,5.373e+00,5.098e+00,5.432e+00,4.252e+00,6.435e+00,6.071e+00,6.474e+00,5.116e+00,4.744e+00,5.150e+00,5.206e+00,4.901e+00,5.974e+00,6.294e+00,6.420e+00,4.808e+00,4.532e+00,5.719e+00,4.090e+00,5.009e+00,4.403e+00,6.516e+00,5.459e+00,5.827e+00,3.010e+00,5.634e+00,4.020e+00,4.876e+00,6.047e+00,5.382e+00,6.035e+00,6.893e+00,5.621e+00,5.533e+00,4.662e+00,4.647e+00,4.212e+00,6.227e+00
4.986e-02,8.404e-01,1.383e+00,1.451e+00,1.595e+00,1.468e+00,7.862e-01,1.334e+00,1.793e+00,1.592e+00,1.902e+00,1.733e+00,2.276e+00,2.795e+00,3.081e+00,4.079e+00,3.331e+00,3.522e+00,3.510e+00,3.591e+00,5.033e+00,5.155e+00,4.611e+00,4.950e+00,3.680e+00,5.434e+00,5.427e+00,3.943e+00,3.654e+00,4.324e+00,3.988e+00,5.019e+00,5.416e+00,5.779e+00,5.080e+00,4.845e+00,5.699e+00,4.147e+00,5.327e+00,4.308e+00,4.135e+00,5.190e+00,3.052e+00,5.842e+00,6.262e+00,5.155e+00,5.916e+00,4.909e+00,4.131e+00,4.902e+00,5.612e+00,4.821e+00,4.120e+00,5.079e+00,4.497e+00,4.849e+00,4.742e+00,5.082e+00,4.912e+00,4.137e+00,5.149e+00,5.166e+00,4.753e+00,5.383e+00,5.947e+00,5.240e+00,5.114e+00,4.230e+00,5.364e+00,3.384e+00,4.592e+00,3.425e+00,5.479e+00,5.523e+00,4.166e+00,3.611e+00,4.685e+00,3.521e+00,3.795e+00,5.668e+00,4.233e+00,6.387e+00,5.037e+00,4.968e+00,5.450e+00,4.344e+00,4.802e+00,2.885e+00,5.560e+00
4.369e-02,8.982e-01,1.557e+00,1.910e+00,2.343e+00,2.276e+00,1.384e+00,1.913e+00,2.325e+00,1.427e+00,2.275e+00,2.158e+00,2.718e+00,3.045e+00,3.377e+00,3.708e+00,3.044e+00,3.345e+00,2.986e+00,2.687e+00,4.814e+00,4.922e+00,4.261e+00,5.024e+00,3.199e+00,5.833e+00,5.417e+00,4.123e+00,3.294e+00,3.799e+00,3.214e+00,4.433e+00,4.782e+00,5.746e+00,3.825e+00,4.243e+00,4.974e+00,4.178e+00,4.231e+00,4.422e+00,4.751e+00,4.661e+00,3.166e+00,4.297e+00,5.223e+00,4.595e+00,5.711e+00,5.060e+00,3.700e+00,3.993e+00,5.402e+00,4.361e+00,3.549e+00,4.293e+00,4.781e+00,4.015e+00,5.002e+00,4.514e+00,4.328e+00,3.641e+00,4.824e+00,4.728e+00,4.023e+00,4.615e+00,5.368e+00,5.508e+00,4.826e+00,3.423e+00,4.346e+00,3.903e+00,3.422e+00,3.870e+00,3.855e+00,4.212e+00,4.825e+00,3.120e+00,4.249e+00,3.446e+00,3.099e+00,4.929e+00,4.146e+00,5.058e+00,4.857e+00,4.143e+00,5.748e+00,3.894e+00,5.258e+00,2.420e+00,5.842e+00
3.678e-02,3.638e-01,9.098e-01,1.128e+00,1.315e+00,1.959e+00,1.756e+00,1.883e+00,1.723e+00,2.337e+00,1.824e+00,2.373e+00,3.052e+00,2.834e+00,2.416e+00,3.365e+00,3.744e+00,3.718e+00,2.596e+00,2.973e+00,4.925e+00,4.279e+00,5.519e+00,5.141e+00,4.748e+00,6.535e+00,5.749e+00,4.589e+00,5.108e+00,4.655e+00,3.200e+00,5.499e+00,5.275e+00,5.667e+00,4.238e+00,5.597e+00,5.999e+00,4.294e+00,6.035e+00,4.949e+00,4.759e+00,5.856e+00,4.285e+00,5.270e+00,6.796e+00,4.967e+00,5.618e+00,4.821e+00,4.127e+00,4.744e+00,5.859e+00,3.739e+00,4.904e+00,4.996e+00,3.441e+00,5.230e+00,5.321e+00,5.391e+00,4.227e+00,3.868e+00,4.836e+00,5.204e+00,4.859e+00,5.449e+00,4.939e+00,6.190e+00,4.717e+00,4.631e+00,4.535e+00,4.289e+00,4.625e+00,4.189e+00,5.377e+00,4.819e+00,5.075e+00,3.072e+00,5.359e+00,3.453e+00,4.008e+00,4.859e+00,4.048e+00,5.742e+00,5.991e+00,5.143e+00,5.028e+00,3.998e+00,4.386e+00,4.464e+00,5.298e+00
